event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;image
Swiss Irontrail;Ultramarathon;27.06.2026;Savognin;Switzerland;Savognin, Switzerland;46.5969026;9.5980124;20 km / 22 km / 55 km / 78 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/swiss-irontrail/;https://www.irontrail.ch/;marathon.de;https://www.marathon.de/logos/swiss-irontrail.jpg
Remmers-Hasetal Marathon;Running;27.06.2026;Löningen;Germany;Löningen, Germany;52.7363493;7.7570655;5 km / 10 km / 21 km / 42 km;Imported from marathon.de running calendar.;https://www.hasetal-marathon.de/;marathon.de;https://www.marathon.de/logos/remmers-hasetal-marathon.jpg
Losheimer Trailfest;Ultramarathon;27.06.2026;Losheim am See;Germany;Losheim am See, Germany;49.5082531;6.7447054;12 km / 24 km / 47 km / 77 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/losheimer-trailfest/;https://trailfest.de/;marathon.de;https://www.marathon.de/logos/losheimer-trailfest.jpg
Crailsheimer Halbmarathon;Running;27.06.2026;Crailsheim;Germany;Crailsheim, Germany;49.1365626;10.0720195;11 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/crailsheimer-halbmarathon/;https://syntegon-burgberglauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
B. BRAUN Marathon;Running;28.06.2026;Tuttlingen;Germany;Tuttlingen, Germany;47.9844315;8.8186606;5 km / 10 km / 21 km / 42 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/donautal-marathon/;https://www.runundfun.de/wettbewerbe/aesculap-donautal-marathon/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Marburger Nachtmarathon;Running;03.07.2026;Marburg;Germany;Marburg, Germany;50.8090106;8.7704695;10 km, Half Marathon, Marathon;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/marburger-nachtmarathon/;https://www.ultra-marburg.de/nachtmarathon;marathon.de + Kilometerliebe Discovery;https://www.marathon.de/kategorien/9df6b59342.jpg
Bernina Gletschermarathon;Running;03.07.2026;Pontresina;Switzerland;Pontresina, Switzerland;46.489993;9.9042965;42 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/bernina-gletschermarathon/;https://bernina.ultraks.com/;marathon.de;https://www.marathon.de/logos/bernina-ultraks.jpg
Gornergrat Zermatt Marathon;Ultramarathon;04.07.2026;St. Niklaus;Switzerland;St. Niklaus, Switzerland;46.177002;7.802516;21 km / 22 km / 42 km / 46 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/zermatt-marathon/;https://www.zermattmarathon.ch/;marathon.de;https://www.marathon.de/logos/zermatt-marathon.jpg
Bremer Brückenlauf;Running;04.07.2026;Bremen;Germany;Bremen, Germany;53.0758196;8.8071646;5 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/bremer-brueckenlauf/;https://bremer-brueckenlauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Fichtelgebirgsmarathon;Running;04.07.2026;Bad Alexandersbad;Germany;Bad Alexandersbad, Germany;50.0110866;12.0241501;10 km / 21 km / 42 km;Imported from marathon.de running calendar.;https://fichtelgebirgsmarathon.de/;marathon.de;https://www.marathon.de/logos/fichtelgebirgsmarathon.jpg
Schweriner Fünf-Seen-Lauf;Running;04.07.2026;Schwerin;Germany;Schwerin, Germany;53.6288297;11.4148038;5 km / 10 km / 15 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/schweriner-fuenf-seen-lauf/;https://www.fuenf-seen-lauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Küstenkanallauf;Running;04.07.2026;Friesoythe/Kampe;Germany;Friesoythe/Kampe, Germany;53.0847318;7.854147;6 km / 11 km / 22 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/kuestenkanallauf/;https://www.kc-ikenbruegge.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Wilhelmsfelder Kerwelauf;Running;05.07.2026;Wilhelmsfeld;Germany;Wilhelmsfeld, Germany;49.4626013;8.7632568;6 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/wilhelmsfelder-kerwelauf/;https://kerwelauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
SportScheck RUN München;Running;05.07.2026;München;Germany;München, Germany;48.1371079;11.5753822;5 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/sportscheck-run-muenchen/;https://www.sportscheck.com/erlebnisse/run/;marathon.de;https://www.marathon.de/logos/sportscheck-run-muenchen.jpg
Gletschermarathon Pitztal;Running;05.07.2026;St. Leonhard;Austria;St. Leonhard, Austria;47.0682874;15.4563438;6 km / 21 km / 42 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/gletschermarathon-pitztal/;http://gletschermarathon.at/;marathon.de;https://www.marathon.de/logos/gletschermarathon-pitztal.jpg
Eselsburger-Tal-Lauf;Running;05.07.2026;Herbrechtingen;Germany;Herbrechtingen, Germany;48.6226932;10.1761696;5 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/eselsburger-tal-lauf/;https://www.lauftreff-herbrechtingen.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Roruper Abendlauf;Running;10.07.2026;Dülmen-Rorup;Germany;Dülmen-Rorup, Germany;51.8283677;7.2791406;3 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/roruper-abendlauf/;https://www.rorup.net/lauftreff/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Silvrettatrailrun 3000;Ultramarathon;10.07.2026;Ischgl;Austria;Ischgl, Austria;47.0120228;10.2913166;11 km / 19 km / 30 km / 40 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/silvrettarun/;https://www.paznaun-ischgl.com/de/Live-Info-Events/Top-Events/Silvrettarun-3000;marathon.de;https://www.marathon.de/kategorien/06527d7ce5.jpg
Bad Buchauer Stadtlauf mit Halbmarathon;Running;11.07.2026;Bad Buchau;Germany;Bad Buchau, Germany;48.0655836;9.6097541;5 km / 8 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/stadtlauf-bad-buchau/;https://www.svbadbuchau.de/stadtlauf/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Ermstal-Marathon;Running;12.07.2026;Metzingen;Germany;Metzingen, Germany;48.5397247;9.2831201;8 km / 10 km / 21 km / 42 km;Imported from marathon.de running calendar.;https://www.ermstal-marathon.de/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Gletscher Trailrun;Ultramarathon;16.07.2026;Obergurgl;Austria;Obergurgl, Austria;46.8711626;11.0282497;14 km / 26 km / 42 km / 62 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/gletscher-trailrun/;https://www.oetztal-trailrunning.at/;marathon.de;https://www.marathon.de/logos/oetztal-trailrunning.jpg
Heizomat Altmühlseelauf;Running;18.07.2026;Gunzenhausen;Germany;Gunzenhausen, Germany;49.1161362;10.7406852;7 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/altmuehlseelauf/;https://www.altmuehlseelauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Maintal Ultratrail;Ultramarathon;18.07.2026;Veitshöchheim;Germany;Veitshöchheim, Germany;49.8408582;9.8889132;13 km / 30 km / 64 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/maintal-ultratrail/;https://www.mtut.de/;marathon.de;https://www.marathon.de/logos/maintal-ultratrail.jpg
Heumadener Volkslauf;Running;19.07.2026;Stuttgart;Germany;Stuttgart, Germany;48.7784485;9.1800132;6 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/heumadener-volkslauf/;https://www.tsv-heumaden.de/veranstaltungen/heumadener-volkslauf;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Grossglockner ULTRA-TRAIL;Ultramarathon;23.07.2026;Kaprun;Austria;Kaprun, Austria;47.2713898;12.7573679;14 km / 37 km / 57 km / 84 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/grossglockner-ultra-trail/;https://www.ultratrail.at/;marathon.de;https://www.marathon.de/kategorien/06527d7ce5.jpg
Davos X-Trails;Ultramarathon;24.07.2026;Davos;Switzerland;Davos, Switzerland;46.796198;9.8236892;10 km / 23 km / 43 km / 68 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/davos-x-trails/;https://www.davos-xtrails.ch/;marathon.de;https://www.marathon.de/logos/davos-xtrails.jpg
Königsschlösser Marathon;Running;25.07.2026;Füssen;Germany;Füssen, Germany;47.5675998;10.6993217;10 km / 21 km / 42 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/koenigsschloesser-marathon/;https://www.laufwochenende-fuessen.de/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Rheingauer Halbmarathon;Running;26.07.2026;Oestrich-Winkel;Germany;Oestrich-Winkel, Germany;50.0071863;8.0167585;5 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/rheingauer-halbmarathon/;https://www.rieslinglauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Altmühl-Jura Halbmarathon;Running;26.07.2026;Greding;Germany;Greding, Germany;49.0666571;11.3398301;5 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/altmuehl-jura-halbmarathon/;https://www.greding.de/aj-halbmarathon/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Wallenstein Halbmarathon;Running;26.07.2026;Altdorf;Germany;Altdorf, Germany;49.2863021;8.2164153;12 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/wallenstein-halbmarathon/;https://tv1881altdorf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Ottonenlauf;Ultramarathon;01.08.2026;Alexisbad;Germany;Alexisbad, Germany;51.6499442;11.1165337;26 km / 45 km / 69 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/ottonenlauf/;https://www.ottonenlauf.info/;marathon.de;https://www.marathon.de/kategorien/b8921e67a0.jpg
hella Marathon Rostock;Running;01.08.2026;Rostock;Germany;Rostock, Germany;54.0886707;12.1400211;7 km / 21 km / 42 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/marathon-rostock/;https://www.rostocker-marathon-nacht.com/;marathon.de;https://www.marathon.de/logos/hella-marathon.jpg
Kapellenlauf Vorra;Running;02.08.2026;Frensdorf;Germany;Frensdorf, Germany;49.8091858;10.8699018;10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/kapellenlauf-vorra/;https://www.laufclub-vorra.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Marathon rund um Wellen;Running;02.08.2026;Wellen;Germany;Wellen, Germany;49.6692928;6.4334568;5 km / 11 km / 21 km / 42 km;Imported from marathon.de running calendar.;https://www.wellen-marathon.de/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Monschau Marathon;Ultramarathon;07.08.2026;Konzen;Germany;Konzen, Germany;50.5857941;6.2548231;42 km / 56 km / 70 km;Imported from marathon.de running calendar.;https://www.monschau-marathon.de/;marathon.de;https://www.marathon.de/logos/monschau-marathon.jpg
Gondo Marathon;Ultramarathon;08.08.2026;Gondo;Switzerland;Gondo, Switzerland;46.1958512;8.1399499;28 km / 42 km / 84 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/gondo-marathon/;https://www.gondo-marathon.ch/de/;marathon.de;https://www.marathon.de/logos/gondo-marathon.jpg
Allgäuer Panorama Marathon;Running;09.08.2026;Sonthofen;Germany;Sonthofen, Germany;47.5056059;10.2994096;5 km / 18 km / 21 km / 42 km;Imported from marathon.de running calendar.;https://www.allgaeuer-panorama-marathon.de/;marathon.de;https://www.marathon.de/logos/allgaeu-panorama-marathon.jpg
Stadtwerke-Europalauf;Running;09.08.2026;Neustadt in Holstein;Germany;Neustadt in Holstein, Germany;54.1029898;10.8186738;5 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/stadtwerke-europalauf/;https://www.tsv-neustadt-europalauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Helsinki Marathon;Running;22.08.2026;Helsinki;Finland;Helsinki, Finland;60.1666204;24.9435408;10 km / 21 km / 42 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/helsinki-marathon/;https://www.helsinkimarathon.fi/;marathon.de;https://www.marathon.de/logos/helsinki-marathon.jpg
Reykjavik Marathon;Running;22.08.2026;Reykjavik;Iceland;Reykjavik, Iceland;64.145981;-21.9422367;10 km / 21 km / 42 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/reykjavik-marathon/;https://www.rmi.is/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Hiltruper Halbmarathon;Running;23.08.2026;Münster;Germany;Münster, Germany;51.9625101;7.6251879;21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/hiltruper-halbmarathon/;https://www.tus-hiltrup.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
FlorSTADT Halbmarathon;Running;23.08.2026;Florstadt;Germany;Florstadt, Germany;50.3200881;8.9050064;5 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/florstadt-halbmarathon/;https://ltflorstadt.de/halbmarathon;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Rosengartenlauf;Ultramarathon;23.08.2026;Rosengarten-Vahrendorf;Germany;Rosengarten-Vahrendorf, Germany;53.3983771;9.9048979;5 km / 10 km / 21 km / 50 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/rosengartenlauf/;https://rosengartenlauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Hofmühl-Volksfest Halbmarathon;Running;30.08.2026;Eichstätt;Germany;Eichstätt, Germany;48.8863328;11.1989396;11 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/hofmuehl-volksfest-halbmarathon/;https://www.sv-marienstein.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Burgwald Märchen Marathon;Running;30.08.2026;Rauschenberg;Germany;Rauschenberg, Germany;50.9089878;8.8864674;5 km / 10 km / 21 km / 32 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/burgwald-maerchen-marathon/;https://bmm-rauschenberg.de/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Kleine Zeitung Wörthersee Halbmarathon;Running;30.08.2026;Klagenfurt;Austria;Klagenfurt, Austria;46.623943;14.3075976;10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/woerthersee-halbmarathon/;https://www.kaerntenlaeuft.at/;marathon.de;https://www.marathon.de/logos/woerthersee-halbmarathon.jpg
Lahnparklauf;Running;30.08.2026;Wetzlar;Germany;Wetzlar, Germany;50.570561;8.531245;5 km / 10 km / 21 km / 30 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/lahnparklauf/;https://team-naunheim.com/lahnparklauf/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Tharandter-Wald-Lauf;Running;30.08.2026;Hartha;Germany;Hartha, Germany;51.0984539;12.9715576;5 km / 10 km / 21 km / 30 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/tharandter-wald-lauf/;https://tharandterwaldlauf.wordpress.com/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Eilenriederennen Hannover;Running;30.08.2026;Hannover;Germany;Hannover, Germany;52.3744779;9.7385532;5 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/eilenriederennen-hannover/;https://www.eilenriederennen.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Koberstädter Waldmarathon;Running;30.08.2026;Egelsbach;Germany;Egelsbach, Germany;49.9668352;8.6659289;10 km / 21 km;Imported from marathon.de running calendar.;https://www.koberstaedter-marathon.de/;marathon.de;https://www.marathon.de/logos/koberstaedter-waldmarathon.jpg
Jungfrau Marathon;Running;04.09.2026;Interlaken;Switzerland;Interlaken, Switzerland;46.6855231;7.8585139;42 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/jungfrau-marathon/;https://www.jungfrau-marathon.ch/de/index.html;marathon.de;https://www.marathon.de/logos/jungfrau-marathon.jpg
Fehmarn Marathon;Running;05.09.2026;Fehmarn;Germany;Fehmarn, Germany;54.4685201;11.1342465;5 km / 11 km / 21 km / 42 km;Imported from marathon.de running calendar.;https://www.fehmarn-marathon.de/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Torlauf Dachstein;Running;05.09.2026;Ramsau am Dachstein;Austria;Ramsau am Dachstein, Austria;47.4217532;13.6531171;10 km / 21 km / 42 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/torlauf-dachstein/;https://www.torlauf-dachstein.info/;marathon.de;https://www.marathon.de/logos/torlauf-dachstein.jpg
Borkumer Meilenlauf;Running;05.09.2026;Borkum;Germany;Borkum, Germany;53.5862669;6.6917449;5 km / 10 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/borkumer-meilenlauf/;https://www.borkumer-meilenlauf.de/;marathon.de;https://www.marathon.de/kategorien/9d67eb951b.jpg
Usedom Marathon;Running;05.09.2026;Wolgast;Germany;Wolgast, Germany;54.0536473;13.7757809;21 km / 42 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/usedom-marathon/;https://usedom-marathon.com/;marathon.de;https://www.marathon.de/logos/usedom-marathon.jpg
Steinhuder-Meer-Lauf;Running;05.09.2026;Neustadt am Rübenberge;Germany;Neustadt am Rübenberge, Germany;52.5045772;9.4616921;5 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/steinhuder-meer-lauf/;http://www.tsv-poggenhagen1946.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Stadtwerke Halbmarathon Bochum;Running;06.09.2026;Bochum;Germany;Bochum, Germany;51.4818111;7.2196635;5 km / 10 km / 21 km;Imported from marathon.de running calendar.;https://www.stadtwerke-halbmarathon.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
BORSIG Halbmarathon;Running;06.09.2026;Berlin;Germany;Berlin, Germany;52.5173885;13.3951309;5 km / 10 km / 21 km;Imported from marathon.de running calendar.;https://borsighalbmarathon.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Wardenburger Sommerlauf;Running;06.09.2026;Wardenburg;Germany;Wardenburg, Germany;53.0645396;8.1925341;5 km / 10 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/wardenburger-sommerlauf/;http://www.wardenburger-sommerlauf.de/;marathon.de;https://www.marathon.de/kategorien/9d67eb951b.jpg
Flensburg liebt dich Marathon;Running;06.09.2026;Flensburg;Germany;Flensburg, Germany;54.7833021;9.4333264;5 km / 10 km / 21 km / 42 km;Imported from marathon.de running calendar.;https://www.flensburg-marathon.de/;marathon.de;https://www.marathon.de/logos/flensburg-marathon.jpg
Fränkische Schweiz Marathon;Running;06.09.2026;Ebermannstadt;Germany;Ebermannstadt, Germany;49.7802113;11.1875112;10 km / 21 km / 42 km;Imported from marathon.de running calendar.;https://www.fs-marathon.de/;marathon.de;https://www.marathon.de/logos/fraenkische-schweiz-marathon.jpg
City Marathon Bremerhaven;Running;06.09.2026;Bremerhaven;Germany;Bremerhaven, Germany;53.5505392;8.5851945;7 km / 10 km / 21 km / 42 km;Imported from marathon.de running calendar.;https://www.bremerhaven-marathon.de/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Schapener Volkslauf;Running;06.09.2026;Braunschweig;Germany;Braunschweig, Germany;52.2646577;10.5236066;6 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/schapener-volkslauf/;https://www.volkslauf-schapen.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Fulda Marathon;Running;06.09.2026;Fulda;Germany;Fulda, Germany;50.5514658;9.6762161;5 km / 10 km / 21 km;Imported from marathon.de running calendar.;https://www.fulda-marathon.de/;marathon.de;https://www.marathon.de/logos/fulda-marathon.jpg
Sachsenwaldlauf;Running;06.09.2026;Schwarzenbek;Germany;Schwarzenbek, Germany;53.503122;10.4785643;3 km / 5 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/sachsenwaldlauf/;https://www.sachsenwaldlauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
10 Teiche Marathon;Running;12.09.2026;Hahnenklee;Germany;Hahnenklee, Germany;51.8602508;10.3384485;5 km / 11 km / 21 km / 42 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/10-teiche-marathon/;https://www.harzer-wanderwochen.de/10-teiche-marathon;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Südthüringentrail;Ultramarathon;12.09.2026;Suhl;Germany;Suhl, Germany;50.6086518;10.6926437;17 km / 48 km / 65 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/suedthueringentrail/;https://www.suedthueringen-trail.de/;marathon.de;https://www.marathon.de/kategorien/06527d7ce5.jpg
Erfurt Marathon;Running;12.09.2026;Erfurt;Germany;Erfurt, Germany;50.9777974;11.0287364;21 km / 42 km;Imported from marathon.de running calendar.;https://www.erfurt-marathon.de/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Pfälzerwald Marathon;Running;12.09.2026;Pirmasens;Germany;Pirmasens, Germany;49.1996961;7.6087847;21 km / 42 km;Imported from marathon.de running calendar.;https://www.pfaelzerwald-marathon.de/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
swb Bremen Marathon;Running;13.09.2026;Bremen;Germany;Bremen, Germany;53.0758196;8.8071646;10 km / 21 km / 42 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/bremen-marathon/;https://swb-marathon.com/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Kiel Lauf;Running;13.09.2026;Kiel;Germany;Kiel, Germany;54.3227085;10.135555;5 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/kiel-lauf/;https://www.kiellauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Friedberger Halbmarathon;Running;13.09.2026;Friedberg i.Bayern;Germany;Friedberg i.Bayern, Germany;48.3551962;10.9786498;21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/friedberger-halbmarathon/;https://www.halbmarathon-friedberg.de/;marathon.de;https://www.marathon.de/logos/friedberger-halbmarathon.jpg
Wormser Nibelungenlauf;Running;13.09.2026;Worms;Germany;Worms, Germany;49.6302618;8.3620898;5 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/wormser-nibelungenlauf/;https://nibelungenlauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
ebm-papst Marathon;Running;13.09.2026;Niedernhall;Germany;Niedernhall, Germany;49.294729;9.61617;5 km / 10 km / 21 km / 42 km;Imported from marathon.de running calendar.;https://www.ebmpapst-marathon.de/;marathon.de;https://www.marathon.de/logos/ebm-papst-marathon.jpg
wep-Strom Lauf;Running;13.09.2026;Hückelhoven;Germany;Hückelhoven, Germany;51.0552368;6.2247322;5 km / 10 km / 21 km / 42 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/wep-strom-lauf/;http://www.wepstrom-lauf.de/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Miltenberger Landkreis-Lauftag;Running;13.09.2026;Elsenfeld;Germany;Elsenfeld, Germany;49.8473123;9.1618537;3 km / 10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/miltenberger-landkreis-lauftag/;https://lauftag.landkreis-miltenberg.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Wachau Marathon;Running;13.09.2026;Krems;Austria;Krems, Austria;48.4108382;15.6003717;11 km / 21 km / 42 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/wachau-marathon/;https://www.wachaumarathon.com/;marathon.de;https://www.marathon.de/logos/wachau-marathon.jpg
Kassel Marathon;Running;18.09.2026;Kassel;Germany;Kassel, Germany;51.3157833;9.4978479;21 km / 42 km;Imported from marathon.de running calendar.;https://www.kassel-marathon.de/;marathon.de;https://www.marathon.de/logos/kassel-marathon.jpg
Brauereienlauf;Running;19.09.2026;Litzendorf;Germany;Litzendorf, Germany;49.9123064;11.0096505;10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/brauereienlauf/;https://brauereienlauf.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Bodensee Marathon;Running;19.09.2026;Kressbronn;Germany;Kressbronn, Germany;49.0655511;10.1378705;10 km / 21 km / 42 km;Imported from marathon.de running calendar.;https://www.bodensee-marathon.de/;marathon.de;https://www.marathon.de/logos/bodensee-marathon.jpg
Seenlandmarathon;Running;19.09.2026;Pleinfeld;Germany;Pleinfeld, Germany;49.1053751;10.98564;5 km / 21 km / 42 km;Imported from marathon.de running calendar.;https://www.seenlandmarathon.de/;marathon.de;https://www.marathon.de/logos/seenlandmarathon.jpg
Drei-Talsperren Marathon;Running;19.09.2026;Eibenstock;Germany;Eibenstock, Germany;50.4725811;12.6117135;8 km / 21 km / 42 km;Imported from marathon.de running calendar.;https://www.drei-talsperren-marathon.de/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
Sparkassen - Küstenmarathon;Running;20.09.2026;Otterndorf;Germany;Otterndorf, Germany;53.8073939;8.8956836;5 km / 10 km / 25 km / 42 km;Imported from marathon.de running calendar.;https://www.kuestenmarathon.de/;marathon.de;https://www.marathon.de/kategorien/9df6b59342.jpg
PSD Bank Halbmarathon Hamburg;Running;20.09.2026;Hamburg;Germany;Hamburg, Germany;53.5501721;10.0013165;21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/halbmarathon-hamburg/;https://www.halb-marathon.hamburg/;marathon.de;https://www.marathon.de/logos/hamburg-halbmarathon.jpg
Halbmarathon Altötting;Running;20.09.2026;Altötting;Germany;Altötting, Germany;48.2268085;12.6757914;6 km / 21 km;Imported from marathon.de running calendar.;https://www.halbmarathon.de/;marathon.de;https://www.marathon.de/logos/halbmarathon-altoetting.jpg
Reichenau Halbmarathon;Running;20.09.2026;Reichenau;Germany;Reichenau, Germany;47.6956373;9.0592022;10 km / 21 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/reichenau-halbmarathon/;https://www.sv-reichenau-leichtathletik.de/;marathon.de;https://www.marathon.de/kategorien/2232d51c55.jpg
Baden Marathon Karlsruhe;Running;20.09.2026;Karlsruhe;Germany;Karlsruhe, Germany;49.0068705;8.4034195;14 km / 21 km / 42 km;Imported from marathon.de running calendar.;https://www.badenmarathon.de/;marathon.de;https://www.marathon.de/logos/baden-marathon.jpg
