event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;image
Red Rose Run - 5 Miles;Running;06.06.2026;Lancaster;US;145 North Queen Street, Lancaster, PA, US;;;5 Miles;Celebrate 50 Years of Running in Lancaster! Join us for a milestone event—the 50th Annual Red Rose Run! We re taking it back to 1977 to celebrate a 50-year tradition that has brought tens of thousands of runners, walkers, and community members to the heart of Downtown Lancaster. Be one of the first 250 registrants and be entered to win $250 Downtown Dollars! Whether you are aiming for a personal best on our 5-mile course or enjoying a fun morning with the family, you are part of our history. Dr;https://runsignup.com/Race/PA/Lancaster/RedRoseRun;RunSignup;
Athletic Brewing Company Fairfield Road Races - Half Marathon;Running;07.06.2026;Fairfield;US;Jennings Beach, Fairfield, CT, US;;;13.1 Miles;The Fairfield Road Races are June 6 & June 7, 2026. Amenities include: Certified courses with clocks at every mile. 11 water stations on half marathon course and 2 on 5k course. Extensive medical personnel both along the course and at the beach. Technical running shirts to all participants! Post-Race beach party with live music, a great assortment of food and beverages, vendors, awards ceremony and much more! Bands and cheer groups along half marathon & 5K courses. Commemorative half marathon f;https://runsignup.com/Race/CT/Fairfield/FairfieldHalfMarathon5K;RunSignup;
Athletic Brewing Company Fairfield Road Races - 5K;Running;06.06.2026;Fairfield;US;Jennings Beach, Fairfield, CT, US;;;5K;The Fairfield Road Races are June 6 & June 7, 2026. Amenities include: Certified courses with clocks at every mile. 11 water stations on half marathon course and 2 on 5k course. Extensive medical personnel both along the course and at the beach. Technical running shirts to all participants! Post-Race beach party with live music, a great assortment of food and beverages, vendors, awards ceremony and much more! Bands and cheer groups along half marathon & 5K courses. Commemorative half marathon f;https://runsignup.com/Race/CT/Fairfield/FairfieldHalfMarathon5K;RunSignup;
Athletic Brewing Company Fairfield Road Races - Lucas Challenge (Half Marathon & 5K);Running;06.06.2026;Fairfield;US;Jennings Beach, Fairfield, CT, US;;;16.2 Miles;The Fairfield Road Races are June 6 & June 7, 2026. Amenities include: Certified courses with clocks at every mile. 11 water stations on half marathon course and 2 on 5k course. Extensive medical personnel both along the course and at the beach. Technical running shirts to all participants! Post-Race beach party with live music, a great assortment of food and beverages, vendors, awards ceremony and much more! Bands and cheer groups along half marathon & 5K courses. Commemorative half marathon f;https://runsignup.com/Race/CT/Fairfield/FairfieldHalfMarathon5K;RunSignup;
Athletic Brewing Company Fairfield Road Races - Athletic Brewing Beer Mile!;Running;06.06.2026;Fairfield;US;Jennings Beach, Fairfield, CT, US;;;1 Miles;The Fairfield Road Races are June 6 & June 7, 2026. Amenities include: Certified courses with clocks at every mile. 11 water stations on half marathon course and 2 on 5k course. Extensive medical personnel both along the course and at the beach. Technical running shirts to all participants! Post-Race beach party with live music, a great assortment of food and beverages, vendors, awards ceremony and much more! Bands and cheer groups along half marathon & 5K courses. Commemorative half marathon f;https://runsignup.com/Race/CT/Fairfield/FairfieldHalfMarathon5K;RunSignup;
Athletic Brewing Company Fairfield Road Races - Lil' Stags Kids Fun Run (1/2 Mile);Running;06.06.2026;Fairfield;US;Jennings Beach, Fairfield, CT, US;;;0.5 Miles;The Fairfield Road Races are June 6 & June 7, 2026. Amenities include: Certified courses with clocks at every mile. 11 water stations on half marathon course and 2 on 5k course. Extensive medical personnel both along the course and at the beach. Technical running shirts to all participants! Post-Race beach party with live music, a great assortment of food and beverages, vendors, awards ceremony and much more! Bands and cheer groups along half marathon & 5K courses. Commemorative half marathon f;https://runsignup.com/Race/CT/Fairfield/FairfieldHalfMarathon5K;RunSignup;
THORP FUN RUN - 5K;Running;06.06.2026;Thorp;US;Thorp High School, Thorp, WI, US;;;3.1 Miles;The 2026 Thorp Fun Run 5K, 10K, Kids 1/2 Mile and Kids 200 Yard Dash, is held during Thorp Dairy Days. Everyone is encouraged to participate, from first-timers to competitive runners. We are proud to offer a professionally chip timed finish line again this year. All proceeds benefit the Thorp Scholarship Fund which has awarded $7600 in scholarships over the past three years. Saturday, June 6th, 2026 Register at the Thorp High School Registration and Packet Pick Up: 7:00 - 8:00 AM 8:20am - 200 Y;https://runsignup.com/Race/WI/Thorp/THORPFUNRUN;RunSignup;
THORP FUN RUN - 10K;Running;06.06.2026;Thorp;US;Thorp High School, Thorp, WI, US;;;6.2 Miles;The 2026 Thorp Fun Run 5K, 10K, Kids 1/2 Mile and Kids 200 Yard Dash, is held during Thorp Dairy Days. Everyone is encouraged to participate, from first-timers to competitive runners. We are proud to offer a professionally chip timed finish line again this year. All proceeds benefit the Thorp Scholarship Fund which has awarded $7600 in scholarships over the past three years. Saturday, June 6th, 2026 Register at the Thorp High School Registration and Packet Pick Up: 7:00 - 8:00 AM 8:20am - 200 Y;https://runsignup.com/Race/WI/Thorp/THORPFUNRUN;RunSignup;
THORP FUN RUN - 200 Yard Kids Run (Include a t-shirt for only $10);Running;06.06.2026;Thorp;US;Thorp High School, Thorp, WI, US;;;200 Yard Kids Run (Include a t-shirt for only $10);The 2026 Thorp Fun Run 5K, 10K, Kids 1/2 Mile and Kids 200 Yard Dash, is held during Thorp Dairy Days. Everyone is encouraged to participate, from first-timers to competitive runners. We are proud to offer a professionally chip timed finish line again this year. All proceeds benefit the Thorp Scholarship Fund which has awarded $7600 in scholarships over the past three years. Saturday, June 6th, 2026 Register at the Thorp High School Registration and Packet Pick Up: 7:00 - 8:00 AM 8:20am - 200 Y;https://runsignup.com/Race/WI/Thorp/THORPFUNRUN;RunSignup;
THORP FUN RUN - 1/2 Mile Kids Run (Include a t-shirt for only $10);Running;06.06.2026;Thorp;US;Thorp High School, Thorp, WI, US;;;1/2 Mile Kids Run (Include a t-shirt for only $10);The 2026 Thorp Fun Run 5K, 10K, Kids 1/2 Mile and Kids 200 Yard Dash, is held during Thorp Dairy Days. Everyone is encouraged to participate, from first-timers to competitive runners. We are proud to offer a professionally chip timed finish line again this year. All proceeds benefit the Thorp Scholarship Fund which has awarded $7600 in scholarships over the past three years. Saturday, June 6th, 2026 Register at the Thorp High School Registration and Packet Pick Up: 7:00 - 8:00 AM 8:20am - 200 Y;https://runsignup.com/Race/WI/Thorp/THORPFUNRUN;RunSignup;
Yakima Mile - 6 - 11Y Mile;Running;06.06.2026;Yakima;US;1003 W. Yakima Ave., Yakima, WA, US;;;1 Miles;Presented by Fleet Feet - PNW 7th Annual Yakima Mile -- Saturday, June 6, 2026 The course follows a one-mile, gradual downhill stretch of Yakima Ave. finishing in the shadows of Yakima’s historic Larson Building. Yakima Mile is open to kids, families, dogs, veterans, elite runners, and all those who want to run their fastest mile…. EVER (or walk, or jog... as you like). The Elite Mile races bring together many of the fastest milers from around the nation in hopes of breaking the Fastest Mile in;https://runsignup.com/Race/WA/Yakima/YakimaMile;RunSignup;
Yakima Mile - Girls High School Mile;Running;06.06.2026;Yakima;US;1003 W. Yakima Ave., Yakima, WA, US;;;1 Miles;Presented by Fleet Feet - PNW 7th Annual Yakima Mile -- Saturday, June 6, 2026 The course follows a one-mile, gradual downhill stretch of Yakima Ave. finishing in the shadows of Yakima’s historic Larson Building. Yakima Mile is open to kids, families, dogs, veterans, elite runners, and all those who want to run their fastest mile…. EVER (or walk, or jog... as you like). The Elite Mile races bring together many of the fastest milers from around the nation in hopes of breaking the Fastest Mile in;https://runsignup.com/Race/WA/Yakima/YakimaMile;RunSignup;
Yakima Mile - Boys High School Mile;Running;06.06.2026;Yakima;US;1003 W. Yakima Ave., Yakima, WA, US;;;1 Miles;Presented by Fleet Feet - PNW 7th Annual Yakima Mile -- Saturday, June 6, 2026 The course follows a one-mile, gradual downhill stretch of Yakima Ave. finishing in the shadows of Yakima’s historic Larson Building. Yakima Mile is open to kids, families, dogs, veterans, elite runners, and all those who want to run their fastest mile…. EVER (or walk, or jog... as you like). The Elite Mile races bring together many of the fastest milers from around the nation in hopes of breaking the Fastest Mile in;https://runsignup.com/Race/WA/Yakima/YakimaMile;RunSignup;
Yakima Mile - Masters / Grand Masters Mile;Running;06.06.2026;Yakima;US;1003 W. Yakima Ave., Yakima, WA, US;;;1 Miles;Presented by Fleet Feet - PNW 7th Annual Yakima Mile -- Saturday, June 6, 2026 The course follows a one-mile, gradual downhill stretch of Yakima Ave. finishing in the shadows of Yakima’s historic Larson Building. Yakima Mile is open to kids, families, dogs, veterans, elite runners, and all those who want to run their fastest mile…. EVER (or walk, or jog... as you like). The Elite Mile races bring together many of the fastest milers from around the nation in hopes of breaking the Fastest Mile in;https://runsignup.com/Race/WA/Yakima/YakimaMile;RunSignup;
Yakima Mile - Heroes Mile;Running;06.06.2026;Yakima;US;1003 W. Yakima Ave., Yakima, WA, US;;;1 Miles;Presented by Fleet Feet - PNW 7th Annual Yakima Mile -- Saturday, June 6, 2026 The course follows a one-mile, gradual downhill stretch of Yakima Ave. finishing in the shadows of Yakima’s historic Larson Building. Yakima Mile is open to kids, families, dogs, veterans, elite runners, and all those who want to run their fastest mile…. EVER (or walk, or jog... as you like). The Elite Mile races bring together many of the fastest milers from around the nation in hopes of breaking the Fastest Mile in;https://runsignup.com/Race/WA/Yakima/YakimaMile;RunSignup;
Yakima Mile - Dog Mile;Running;06.06.2026;Yakima;US;1003 W. Yakima Ave., Yakima, WA, US;;;1 Miles;Presented by Fleet Feet - PNW 7th Annual Yakima Mile -- Saturday, June 6, 2026 The course follows a one-mile, gradual downhill stretch of Yakima Ave. finishing in the shadows of Yakima’s historic Larson Building. Yakima Mile is open to kids, families, dogs, veterans, elite runners, and all those who want to run their fastest mile…. EVER (or walk, or jog... as you like). The Elite Mile races bring together many of the fastest milers from around the nation in hopes of breaking the Fastest Mile in;https://runsignup.com/Race/WA/Yakima/YakimaMile;RunSignup;
Yakima Mile - Open Mile;Running;06.06.2026;Yakima;US;1003 W. Yakima Ave., Yakima, WA, US;;;1 Miles;Presented by Fleet Feet - PNW 7th Annual Yakima Mile -- Saturday, June 6, 2026 The course follows a one-mile, gradual downhill stretch of Yakima Ave. finishing in the shadows of Yakima’s historic Larson Building. Yakima Mile is open to kids, families, dogs, veterans, elite runners, and all those who want to run their fastest mile…. EVER (or walk, or jog... as you like). The Elite Mile races bring together many of the fastest milers from around the nation in hopes of breaking the Fastest Mile in;https://runsignup.com/Race/WA/Yakima/YakimaMile;RunSignup;
Yakima Mile - Family Mile;Running;06.06.2026;Yakima;US;1003 W. Yakima Ave., Yakima, WA, US;;;1 Miles;Presented by Fleet Feet - PNW 7th Annual Yakima Mile -- Saturday, June 6, 2026 The course follows a one-mile, gradual downhill stretch of Yakima Ave. finishing in the shadows of Yakima’s historic Larson Building. Yakima Mile is open to kids, families, dogs, veterans, elite runners, and all those who want to run their fastest mile…. EVER (or walk, or jog... as you like). The Elite Mile races bring together many of the fastest milers from around the nation in hopes of breaking the Fastest Mile in;https://runsignup.com/Race/WA/Yakima/YakimaMile;RunSignup;
Yakima Mile - Rising Stars Mile;Running;06.06.2026;Yakima;US;1003 W. Yakima Ave., Yakima, WA, US;;;1 Miles;Presented by Fleet Feet - PNW 7th Annual Yakima Mile -- Saturday, June 6, 2026 The course follows a one-mile, gradual downhill stretch of Yakima Ave. finishing in the shadows of Yakima’s historic Larson Building. Yakima Mile is open to kids, families, dogs, veterans, elite runners, and all those who want to run their fastest mile…. EVER (or walk, or jog... as you like). The Elite Mile races bring together many of the fastest milers from around the nation in hopes of breaking the Fastest Mile in;https://runsignup.com/Race/WA/Yakima/YakimaMile;RunSignup;
Yakima Mile - Women's Elite Mile;Running;06.06.2026;Yakima;US;1003 W. Yakima Ave., Yakima, WA, US;;;1 Miles;Presented by Fleet Feet - PNW 7th Annual Yakima Mile -- Saturday, June 6, 2026 The course follows a one-mile, gradual downhill stretch of Yakima Ave. finishing in the shadows of Yakima’s historic Larson Building. Yakima Mile is open to kids, families, dogs, veterans, elite runners, and all those who want to run their fastest mile…. EVER (or walk, or jog... as you like). The Elite Mile races bring together many of the fastest milers from around the nation in hopes of breaking the Fastest Mile in;https://runsignup.com/Race/WA/Yakima/YakimaMile;RunSignup;
Yakima Mile - Men's Elite Mile;Running;06.06.2026;Yakima;US;1003 W. Yakima Ave., Yakima, WA, US;;;1 Miles;Presented by Fleet Feet - PNW 7th Annual Yakima Mile -- Saturday, June 6, 2026 The course follows a one-mile, gradual downhill stretch of Yakima Ave. finishing in the shadows of Yakima’s historic Larson Building. Yakima Mile is open to kids, families, dogs, veterans, elite runners, and all those who want to run their fastest mile…. EVER (or walk, or jog... as you like). The Elite Mile races bring together many of the fastest milers from around the nation in hopes of breaking the Fastest Mile in;https://runsignup.com/Race/WA/Yakima/YakimaMile;RunSignup;
Yakima Mile - Legacy Half Mile Presented by The Terraces at Summitview (62 y/o +);Running;06.06.2026;Yakima;US;1003 W. Yakima Ave., Yakima, WA, US;;;Legacy Half Mile Presented by The Terraces at Summitview (62 y/o +);Presented by Fleet Feet - PNW 7th Annual Yakima Mile -- Saturday, June 6, 2026 The course follows a one-mile, gradual downhill stretch of Yakima Ave. finishing in the shadows of Yakima’s historic Larson Building. Yakima Mile is open to kids, families, dogs, veterans, elite runners, and all those who want to run their fastest mile…. EVER (or walk, or jog... as you like). The Elite Mile races bring together many of the fastest milers from around the nation in hopes of breaking the Fastest Mile in;https://runsignup.com/Race/WA/Yakima/YakimaMile;RunSignup;
Yakima Mile - Girls Jr. High Mile;Running;06.06.2026;Yakima;US;1003 W. Yakima Ave., Yakima, WA, US;;;Girls Jr. High Mile;Presented by Fleet Feet - PNW 7th Annual Yakima Mile -- Saturday, June 6, 2026 The course follows a one-mile, gradual downhill stretch of Yakima Ave. finishing in the shadows of Yakima’s historic Larson Building. Yakima Mile is open to kids, families, dogs, veterans, elite runners, and all those who want to run their fastest mile…. EVER (or walk, or jog... as you like). The Elite Mile races bring together many of the fastest milers from around the nation in hopes of breaking the Fastest Mile in;https://runsignup.com/Race/WA/Yakima/YakimaMile;RunSignup;
Yakima Mile - Boys Jr. High Mile;Running;06.06.2026;Yakima;US;1003 W. Yakima Ave., Yakima, WA, US;;;Boys Jr. High Mile;Presented by Fleet Feet - PNW 7th Annual Yakima Mile -- Saturday, June 6, 2026 The course follows a one-mile, gradual downhill stretch of Yakima Ave. finishing in the shadows of Yakima’s historic Larson Building. Yakima Mile is open to kids, families, dogs, veterans, elite runners, and all those who want to run their fastest mile…. EVER (or walk, or jog... as you like). The Elite Mile races bring together many of the fastest milers from around the nation in hopes of breaking the Fastest Mile in;https://runsignup.com/Race/WA/Yakima/YakimaMile;RunSignup;
Hanson Hills Challenge Trail Run - 5 Mile Trail Run;Running;06.06.2026;Grayling;US;7601 Old Lake Road, Grayling, MI, US;;;5 Miles;Check In: 7:30am-8:30am Race Start: 9am Online Registration: 3 Mile $20 5 Mile $25 Day of Registration: 3 Mile $30 5 Mile $35 Courses: 3 mile-ish Trail Run features, 2 tracks trail, Relatively flat with one uphill climb. Custom Socks while supplies last. Walkers allowed. 5 mile Trail Run features, 2 tracks trails, Hilly Course. Custom Socks while supplies last. No walkers for this distance please.;https://runsignup.com/Race/MI/Grayling/HansonHillsChallenge5MileTrailRun;RunSignup;
Hanson Hills Challenge Trail Run - 3 Mile-ish Trail Run;Running;06.06.2026;Grayling;US;7601 Old Lake Road, Grayling, MI, US;;;3 Miles;Check In: 7:30am-8:30am Race Start: 9am Online Registration: 3 Mile $20 5 Mile $25 Day of Registration: 3 Mile $30 5 Mile $35 Courses: 3 mile-ish Trail Run features, 2 tracks trail, Relatively flat with one uphill climb. Custom Socks while supplies last. Walkers allowed. 5 mile Trail Run features, 2 tracks trails, Hilly Course. Custom Socks while supplies last. No walkers for this distance please.;https://runsignup.com/Race/MI/Grayling/HansonHillsChallenge5MileTrailRun;RunSignup;
Tejas Trails 2026 PACER Registration - Cactus Rose Endurance Trail Race;Ultramarathon;24.10.2026;Central Texas;US;pacer registration, Central Texas, TX, US;;;100 Miles;This registration form is for Tejas Trails PACERS only. Pacers are allowed at certain races and specific details and rules apply. See each Tejas Trails website for more information. During registration, the Pacer will need to enter the full name and distance of the runner who they are pacing. Pacers must read all Pacer Details specific to each race. Pacers will need to pay the Park Access fees upon arrival.;https://runsignup.com/Race/TX/CentralTexas/TejasTrailsPACER2026Registration;RunSignup;
Tejas Trails 2026 PACER Registration - Wild Hare Trail Race;Ultramarathon;14.11.2026;Central Texas;US;pacer registration, Central Texas, TX, US;;;50 Miles;This registration form is for Tejas Trails PACERS only. Pacers are allowed at certain races and specific details and rules apply. See each Tejas Trails website for more information. During registration, the Pacer will need to enter the full name and distance of the runner who they are pacing. Pacers must read all Pacer Details specific to each race. Pacers will need to pay the Park Access fees upon arrival.;https://runsignup.com/Race/TX/CentralTexas/TejasTrailsPACER2026Registration;RunSignup;
Wanderers' Trail Race - 5k (Bundle);Ultramarathon;01.06.2026;Maryville;US;502 E Lamar Alexander Pkwy, Maryville, TN 37804, Maryville, TN, US;;;5K;WANDERERS 5k TRAIL RACE and KIDS TRAIL MILE TIME & PLACE: 5K starts at 2:00pm. Kids Race starts at 1:30pm . Starts/finishes at McArthur Pavilion at Maryville College in Maryville TN . COURSE DESCRIPTION: This 5k course meanders through the woods , crossing hills, dales, rocks, roots, streams, and grassy knolls. Kid’s Trail Mile precedes main race at 1:30pm, running a similar fun course in the woods. You can view the course here: Wanderers Route POST RACE: We ll have our usual post-race fare at;https://runsignup.com/Race/TN/Maryville/WanderersTrailRace;RunSignup;
Wanderers' Trail Race - Kids Trail Mile (Bundle);Ultramarathon;01.06.2026;Maryville;US;502 E Lamar Alexander Pkwy, Maryville, TN 37804, Maryville, TN, US;;;1 Miles;WANDERERS 5k TRAIL RACE and KIDS TRAIL MILE TIME & PLACE: 5K starts at 2:00pm. Kids Race starts at 1:30pm . Starts/finishes at McArthur Pavilion at Maryville College in Maryville TN . COURSE DESCRIPTION: This 5k course meanders through the woods , crossing hills, dales, rocks, roots, streams, and grassy knolls. Kid’s Trail Mile precedes main race at 1:30pm, running a similar fun course in the woods. You can view the course here: Wanderers Route POST RACE: We ll have our usual post-race fare at;https://runsignup.com/Race/TN/Maryville/WanderersTrailRace;RunSignup;
Dark Hollow Wallow - 11 Mile (Bundle);Ultramarathon;01.06.2026;Maynardville;US;1015 Big Ridge Park Rd, Maynardville, TN, US;;;11 Miles;DARK HOLLOW WALLOW 11M, 5M, and Kids Trail Mile TIME & PLACE: 11M and 5M races start at 2:00 pm, KIDS RACE starts at 1:30 pm. Starts/finishes at Big Ridge State Park on state highway 61 between Norris and Maynardville. Google Maps Link to Start. COURSE DESCRIPTION: The eleven mile course ( Strava Link ) delves into long forgotten, mud-slogged crevasses thought to be haunted by haints, demons, banshees, phantoms, and poltergeists. There be hills, including one particularly memorable one on the l;https://runsignup.com/Race/TN/Maynardville/DarkHollowWallow;RunSignup;
Dark Hollow Wallow - 5 Mile (Bundle);Ultramarathon;01.06.2026;Maynardville;US;1015 Big Ridge Park Rd, Maynardville, TN, US;;;5 Miles;DARK HOLLOW WALLOW 11M, 5M, and Kids Trail Mile TIME & PLACE: 11M and 5M races start at 2:00 pm, KIDS RACE starts at 1:30 pm. Starts/finishes at Big Ridge State Park on state highway 61 between Norris and Maynardville. Google Maps Link to Start. COURSE DESCRIPTION: The eleven mile course ( Strava Link ) delves into long forgotten, mud-slogged crevasses thought to be haunted by haints, demons, banshees, phantoms, and poltergeists. There be hills, including one particularly memorable one on the l;https://runsignup.com/Race/TN/Maynardville/DarkHollowWallow;RunSignup;
Dark Hollow Wallow - Kids Trail Mile (Bundle);Ultramarathon;01.06.2026;Maynardville;US;1015 Big Ridge Park Rd, Maynardville, TN, US;;;1 Miles;DARK HOLLOW WALLOW 11M, 5M, and Kids Trail Mile TIME & PLACE: 11M and 5M races start at 2:00 pm, KIDS RACE starts at 1:30 pm. Starts/finishes at Big Ridge State Park on state highway 61 between Norris and Maynardville. Google Maps Link to Start. COURSE DESCRIPTION: The eleven mile course ( Strava Link ) delves into long forgotten, mud-slogged crevasses thought to be haunted by haints, demons, banshees, phantoms, and poltergeists. There be hills, including one particularly memorable one on the l;https://runsignup.com/Race/TN/Maynardville/DarkHollowWallow;RunSignup;
Hickory 5K Series - Lightning Bug Boogie 5K;Ultramarathon;14.08.2026;Hickory;US;1451 8th Street Drive NE, Hickory, NC, US;;;5K;Included Events : Easter Egg Scramble 5K - Hickory Riverwalk Trail (Hickory City Park, 1581 12th St. Dr. NW) Saturday March 28, 9 am start, 2026 Aviation 5K - L.P. Frans Stadium/Winkler Park, 2500 Clement Blvd. NW, Hickory, NC Saturday May 23, 9 am start, 2026 Lightning Bug Boogie 5K Night Trail Run - Hickory City Park, 1581 12th St. Dr. NW, Hickory, NC Friday August 14, 9 pm start , 2026 Ruff, Ruff, Run 5K (Dog Festival) - L.P. Frans Stadium/Winkler Park, 2500 Clement Blvd. NW, Hickory, NC Sat;https://runsignup.com/Race/NC/Hickory/HickoryKSeries;RunSignup;
Hickory 5K Series - Ruff, Ruff, Run 5K & Dog Festival;Ultramarathon;26.09.2026;Hickory;US;1451 8th Street Drive NE, Hickory, NC, US;;;5K;Included Events : Easter Egg Scramble 5K - Hickory Riverwalk Trail (Hickory City Park, 1581 12th St. Dr. NW) Saturday March 28, 9 am start, 2026 Aviation 5K - L.P. Frans Stadium/Winkler Park, 2500 Clement Blvd. NW, Hickory, NC Saturday May 23, 9 am start, 2026 Lightning Bug Boogie 5K Night Trail Run - Hickory City Park, 1581 12th St. Dr. NW, Hickory, NC Friday August 14, 9 pm start , 2026 Ruff, Ruff, Run 5K (Dog Festival) - L.P. Frans Stadium/Winkler Park, 2500 Clement Blvd. NW, Hickory, NC Sat;https://runsignup.com/Race/NC/Hickory/HickoryKSeries;RunSignup;
Hickory 5K Series - Trick or Trot 5K;Ultramarathon;31.10.2026;Hickory;US;1451 8th Street Drive NE, Hickory, NC, US;;;5K;Included Events : Easter Egg Scramble 5K - Hickory Riverwalk Trail (Hickory City Park, 1581 12th St. Dr. NW) Saturday March 28, 9 am start, 2026 Aviation 5K - L.P. Frans Stadium/Winkler Park, 2500 Clement Blvd. NW, Hickory, NC Saturday May 23, 9 am start, 2026 Lightning Bug Boogie 5K Night Trail Run - Hickory City Park, 1581 12th St. Dr. NW, Hickory, NC Friday August 14, 9 pm start , 2026 Ruff, Ruff, Run 5K (Dog Festival) - L.P. Frans Stadium/Winkler Park, 2500 Clement Blvd. NW, Hickory, NC Sat;https://runsignup.com/Race/NC/Hickory/HickoryKSeries;RunSignup;
2026 Wolf Pack Spring Trail Series - Hargus Lake 5K;Ultramarathon;30.05.2026;Lewis Center;US;4000 Hollenback Rd, Lewis Center, OH, US;;;5K;Join the Wolf Pack for the 2026 Spring and Summer Trail Series! Experience over 10 weeks of exciting racing and running in stunning locations. You can choose from distances ranging from 5K to 50K. The first event kicks off on April 18th at Alum Creek State Park in Ohio, and the final summer event will take place on August 11th in Yellowstone National Park. Stay tuned for the fall schedule, which will be released on May 1st!;https://runsignup.com/Race/OH/LewisCenter/WolfPackSpringTrailSeries;RunSignup;
2026 Wolf Pack Spring Trail Series - Alum Creek 5K;Ultramarathon;06.06.2026;Lewis Center;US;4000 Hollenback Rd, Lewis Center, OH, US;;;5K;Join the Wolf Pack for the 2026 Spring and Summer Trail Series! Experience over 10 weeks of exciting racing and running in stunning locations. You can choose from distances ranging from 5K to 50K. The first event kicks off on April 18th at Alum Creek State Park in Ohio, and the final summer event will take place on August 11th in Yellowstone National Park. Stay tuned for the fall schedule, which will be released on May 1st!;https://runsignup.com/Race/OH/LewisCenter/WolfPackSpringTrailSeries;RunSignup;
Golden Kettle Trail Series - Greenbush;Ultramarathon;20.06.2026;Eagle;US;Southern & Northern Kettle Moraine Forest, Eagle, WI, US;;;Greenbush;SERIES SCHEDULE 1. McMiller | April 25, 2026 2. Blue Springs | May 16, 2026 3. Greenbush | June 20, 2026 4. Nordic | July 11, 2026 5. Zillmer | August 8, 2026 6. Oleson Cabin | September 12, 2026 7. Scuppernong | October 17, 2026 For complete race details please visit the website www.goldenkettletrailseries.com;https://runsignup.com/Race/WI/Eagle/GoldenKettleTrailSeries;RunSignup;
Golden Kettle Trail Series - Nordic;Ultramarathon;11.07.2026;Eagle;US;Southern & Northern Kettle Moraine Forest, Eagle, WI, US;;;Nordic;SERIES SCHEDULE 1. McMiller | April 25, 2026 2. Blue Springs | May 16, 2026 3. Greenbush | June 20, 2026 4. Nordic | July 11, 2026 5. Zillmer | August 8, 2026 6. Oleson Cabin | September 12, 2026 7. Scuppernong | October 17, 2026 For complete race details please visit the website www.goldenkettletrailseries.com;https://runsignup.com/Race/WI/Eagle/GoldenKettleTrailSeries;RunSignup;
Golden Kettle Trail Series - Zillmer;Ultramarathon;08.08.2026;Eagle;US;Southern & Northern Kettle Moraine Forest, Eagle, WI, US;;;Zillmer;SERIES SCHEDULE 1. McMiller | April 25, 2026 2. Blue Springs | May 16, 2026 3. Greenbush | June 20, 2026 4. Nordic | July 11, 2026 5. Zillmer | August 8, 2026 6. Oleson Cabin | September 12, 2026 7. Scuppernong | October 17, 2026 For complete race details please visit the website www.goldenkettletrailseries.com;https://runsignup.com/Race/WI/Eagle/GoldenKettleTrailSeries;RunSignup;
Golden Kettle Trail Series - Oleson Cabin;Ultramarathon;12.09.2026;Eagle;US;Southern & Northern Kettle Moraine Forest, Eagle, WI, US;;;Oleson Cabin;SERIES SCHEDULE 1. McMiller | April 25, 2026 2. Blue Springs | May 16, 2026 3. Greenbush | June 20, 2026 4. Nordic | July 11, 2026 5. Zillmer | August 8, 2026 6. Oleson Cabin | September 12, 2026 7. Scuppernong | October 17, 2026 For complete race details please visit the website www.goldenkettletrailseries.com;https://runsignup.com/Race/WI/Eagle/GoldenKettleTrailSeries;RunSignup;
Golden Kettle Trail Series - Scuppernong;Ultramarathon;17.10.2026;Eagle;US;Southern & Northern Kettle Moraine Forest, Eagle, WI, US;;;Scuppernong;SERIES SCHEDULE 1. McMiller | April 25, 2026 2. Blue Springs | May 16, 2026 3. Greenbush | June 20, 2026 4. Nordic | July 11, 2026 5. Zillmer | August 8, 2026 6. Oleson Cabin | September 12, 2026 7. Scuppernong | October 17, 2026 For complete race details please visit the website www.goldenkettletrailseries.com;https://runsignup.com/Race/WI/Eagle/GoldenKettleTrailSeries;RunSignup;
Run our Trails - Race 2- 4 Miles- West Lodge;Ultramarathon;26.05.2026;Honeoye Falls;US;Pond View Rd, Honeoye Falls, NY, US;;;4 Miles;Run our Trails Series: Run our Trails will be the the LAST Tuesday of every month (April - September) We will be reserving the rotating parks in Mendon Ponds Park for restroom access. The plan is to run the various trails around Mendon Ponds Park, each month will be a different trail with a slightly different distance as well. When: Race 1 - April 28 Hopkins Point Race 2 - May 26 West Lodge Race 3 - June 30 Canfieldwoods Race 4 - July 28 Calvary House Race 5 - August 25 Lookout Shelter Race 6 -;https://runsignup.com/Race/NY/HoneoyeFalls/RunourTrails;RunSignup;
Run our Trails - Race 3- 5 Miles;Ultramarathon;30.06.2026;Honeoye Falls;US;Pond View Rd, Honeoye Falls, NY, US;;;5 Miles;Run our Trails Series: Run our Trails will be the the LAST Tuesday of every month (April - September) We will be reserving the rotating parks in Mendon Ponds Park for restroom access. The plan is to run the various trails around Mendon Ponds Park, each month will be a different trail with a slightly different distance as well. When: Race 1 - April 28 Hopkins Point Race 2 - May 26 West Lodge Race 3 - June 30 Canfieldwoods Race 4 - July 28 Calvary House Race 5 - August 25 Lookout Shelter Race 6 -;https://runsignup.com/Race/NY/HoneoyeFalls/RunourTrails;RunSignup;
