event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;image
FALKE Rothaarsteig-Marathon;Running;17.10.2026;Fleckenberg;Germany;Fleckenberg, Germany;51.1325162;8.2623868;Half Marathon, Marathon;Official local running event in Fleckenberg. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.rothaarsteig-marathon.de;Kilometerliebe Discovery;
Fehmarn Marathon;Running;05.09.2026;Fehmarn;Germany;Fehmarn, Germany;54.4685201;11.1342465;5 km, 10 km, Half Marathon, Marathon;Official local running event in Fehmarn. Distances: 5 km, 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://fehmarn-marathon.de;Kilometerliebe Discovery;
fem.RUN Hannover;Running;25.09.2026;Hannover;Germany;Hannover, Germany;52.3744779;9.7385532;5 km, 10 km;Official local running event in Hannover. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.femrun.de;Kilometerliebe Discovery;
Fichtelgebirgsmarathon;Running;04.07.2026;Bad Alexandersbad;Germany;Bad Alexandersbad, Germany;50.0165192;12.0157353;Half Marathon, Marathon;Official local running event in Bad Alexandersbad. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.fichtelgebirgsmarathon.de;Kilometerliebe Discovery;
Filderstadt-Halbmarathon;Running;18.10.2026;Filderstadt;Germany;Filderstadt, Germany;48.6664;9.2199647;10 km, Half Marathon;Official local running event in Filderstadt. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.filderstadt-halbmarathon.de;Kilometerliebe Discovery;
Finkenwerder Insellauf;Running;06.06.2026;Hamburg;Germany;Hamburg, Germany;53.5501721;10.0013165;5 km, 10 km;Official local running event in Hamburg. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.finkenwerder-insellauf.de;Kilometerliebe Discovery;
Firmenlauf Anhalt Dessau-Roßlau;Running;12.05.2026;Dessau-Roßlau;Germany;Dessau-Roßlau, Germany;51.829379;12.2236;5 km;Official local running event in Dessau-Roßlau. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://dessauer-firmenlauf.de/;Kilometerliebe Discovery;
Firmenlauf Chemnitz;Running;02.09.2026;Chemnitz;Germany;Chemnitz, Germany;50.8323531;12.918914;5 km;Official local running event in Chemnitz. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.firmenlauf-chemnitz.de/;Kilometerliebe Discovery;
Dürener Firmenlauf;Running;12.06.2026;Düren;Germany;Düren, Germany;50.8031684;6.4820806;5 km;Official local running event in Düren. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.firmenlauf-dueren.de/;Kilometerliebe Discovery;
Firmenpuls Neuss;Running;08.09.2026;Neuss;Germany;Neuss, Germany;51.1981778;6.6916476;5 km;Official local running event in Neuss. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.firmenpuls.de/;Kilometerliebe Discovery;
Flechtkulturlauf Obermain;Running;20.06.2026;Lichtenfels;Germany;Lichtenfels, Germany;50.14568;11.06382;5 km, 10 km;Official local running event in Lichtenfels. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.flechtkulturlauf.de;Kilometerliebe Discovery;
Flensburg liebt dich Marathon;Running;06.09.2026;Flensburg;Germany;Flensburg, Germany;54.7833021;9.4333264;5 km, 10 km, Half Marathon, Marathon;Official local running event in Flensburg. Distances: 5 km, 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.flensburg-marathon.de;Kilometerliebe Discovery;
FlorSTADT Halbmarathon;Running;23.08.2026;Florstadt;Germany;Florstadt, Germany;50.3200881;8.9050064;5 km, 10 km, Half Marathon;Official local running event in Florstadt. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://ltflorstadt.de/halbmarathon;Kilometerliebe Discovery;
Fränkische Schweiz Marathon;Running;06.09.2026;Ebermannstadt;Germany;Ebermannstadt, Germany;49.7802113;11.1875112;10 km, Half Marathon, Marathon;Official local running event in Ebermannstadt. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.fs-marathon.de;Kilometerliebe Discovery;
Fränkische Schweiz-Marathon;Running;05.09.2027;Ebermannstadt;Germany;Ebermannstadt, Germany;49.7802113;11.1875112;10 km, Half Marathon, Marathon;Official local running event in Ebermannstadt. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.fs-marathon.de;Kilometerliebe Discovery;
Frankfurter Mainova Halbmarathon;Running;22.03.2026;Frankfurt am Main;Germany;Frankfurt am Main, Germany;50.1106444;8.6820917;12h Ultramarathon;Official local running event in Frankfurt am Main. Distances: 12h Ultramarathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.frankfurter-halbmarathon.de/;Kilometerliebe Discovery;
Franklin Meilenlauf Mannheim;Running;11.10.2026;Mannheim;Germany;Mannheim, Germany;49.4892913;8.4673098;10 km, Half Marathon;Official local running event in Mannheim. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.franklin-meilenlauf.de;Kilometerliebe Discovery;
Frauenlauf Köln;Running;13.09.2026;Köln;Germany;Köln, Germany;50.938361;6.959974;5 km, 10 km;Official local running event in Köln. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.koeln.de;Kilometerliebe Discovery;
Frauenlauf Trier;Running;21.06.2026;Trier;Germany;Trier, Germany;49.7596208;6.6441878;5 km, 10 km;Official local running event in Trier. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://silvesterlauf.de/event/frauenlauf/;Kilometerliebe Discovery;
Friedberger Halbmarathon;Running;13.09.2026;Friedberg i.Bayern;Germany;Friedberg i.Bayern, Germany;48.3551962;10.9786498;Half Marathon;Official local running event in Friedberg i.Bayern. Distances: Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.halbmarathon-friedberg.de;Kilometerliebe Discovery;
Friedewalder Mühlenlauf;Running;14.05.2026;Petershagen;Germany;Petershagen, Germany;52.3756616;8.9668368;5 km, 10 km, Half Marathon;Official local running event in Petershagen. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://muehlenlauf.friedewalde.de;Kilometerliebe Discovery;
Frühlingsultra;Ultramarathon;21.03.2027;Freudenstadt-Grüntal;Germany;Freudenstadt-Grüntal, Germany;48.4796222;8.4683264;50 km;Official local running event in Freudenstadt-Grüntal. Distances: 50 km. Discovered via Kilometerliebe and linked to the official event website.;https://neckarlauf.com/fr%C3%BChlingsultra.html;Kilometerliebe Discovery;
Fürst Carl Seenlandmarathon;Running;20.09.2026;Pleinfeld;Germany;Pleinfeld, Germany;49.1053751;10.98564;10 km, Half Marathon, Marathon;Official local running event in Pleinfeld. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.seenlandmarathon.de;Kilometerliebe Discovery;
Fulda Marathon;Running;06.09.2026;Fulda;Germany;Fulda, Germany;50.5514658;9.6762161;5 km, 10 km, Half Marathon;Official local running event in Fulda. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.fulda-marathon.de;Kilometerliebe Discovery;
Gebirgstälerlauf Oberstdorf;Running;17.05.2026;Oberstdorf;Germany;Oberstdorf, Germany;47.4104347;10.2774409;5 km, 10 km, Half Marathon;Official local running event in Oberstdorf. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.gebirgstaelerlauf.de;Kilometerliebe Discovery;
Generali Berlin Halbmarathon;Running;29.03.2026;Berlin;Germany;Berlin, Germany;52.5173885;13.3951309;Half Marathon;Official local running event in Berlin. Distances: Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.generali-berliner-halbmarathon.de/;Kilometerliebe Discovery;
Generali Berliner Halbmarathon;Running;04.04.2027;Berlin;Germany;Berlin, Germany;52.5173885;13.3951309;Half Marathon;Official local running event in Berlin. Distances: Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.generali-berliner-halbmarathon.de;Kilometerliebe Discovery;
Generali Köln Marathon;Running;04.10.2026;Köln;Germany;Köln, Germany;50.938361;6.959974;Half Marathon, Marathon;Official local running event in Köln. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://koeln-marathon.de;Kilometerliebe Discovery;
Generali Köln Marathon;Running;03.10.2027;Köln;Germany;Köln, Germany;50.938361;6.959974;10 km, Half Marathon, Marathon;Official local running event in Köln. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://generali-koeln-marathon.de;Kilometerliebe Discovery;
Geraer Firmenlauf;Running;21.05.2026;Gera;Germany;Gera, Germany;50.8765528;12.0832674;5 km;Official local running event in Gera. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://geraer-firmenlauf.de/;Kilometerliebe Discovery;
Gerolsteiner Helgoland Marathon;Running;09.05.2026;Helgoland;Germany;Helgoland, Germany;54.1820608;7.8876314;5 km, 10 km, Marathon;Official local running event in Helgoland. Distances: 5 km, 10 km, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.helgoland-marathon.com;Kilometerliebe Discovery;
Gifhorner Lauftag;Running;19.04.2026;Gifhorn;Germany;Gifhorn, Germany;52.4882194;10.545304;5 km, 10 km, Half Marathon, Marathon;Official local running event in Gifhorn. Distances: 5 km, 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.vfr-wilsche-neubokel.de;Kilometerliebe Discovery;
Göltzschtal-Marathon;Running;11.04.2026;Lengenfeld;Germany;Lengenfeld, Germany;50.5694023;12.3652544;5 km, 10 km, Half Marathon, Marathon;Official local running event in Lengenfeld. Distances: 5 km, 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.goeltzschtallauf.de;Kilometerliebe Discovery;
Goitzsche Marathon;Running;03.05.2026;Bitterfeld;Germany;Bitterfeld, Germany;51.6239124;12.3301466;10 km, Half Marathon, Marathon;Official local running event in Bitterfeld. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.goitzsche-marathon.eu;Kilometerliebe Discovery;
Gorch-Fock-Lauf;Running;14.06.2026;Wilhelmshaven;Germany;Wilhelmshaven, Germany;53.5278793;8.106301;5 km, 10 km, Half Marathon, Marathon;Official local running event in Wilhelmshaven. Distances: 5 km, 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://gorch-fock-lauf.de;Kilometerliebe Discovery;
Grömitzer Sun-Run;Running;10.05.2026;Grömitz;Germany;Grömitz, Germany;54.1441095;10.9588499;5 km, 10 km, Half Marathon;Official local running event in Grömitz. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.groemitz.de/sun-run;Kilometerliebe Discovery;
Grüntal-Winterultra;Ultramarathon;28.12.2026;Freudenstadt-Grüntal;Germany;Freudenstadt-Grüntal, Germany;48.4796222;8.4683264;50 km;Official local running event in Freudenstadt-Grüntal. Distances: 50 km. Discovered via Kilometerliebe and linked to the official event website.;https://neckarlauf.com/gr%C3%BCntal-winterultra.html;Kilometerliebe Discovery;
Grüntalultra;Ultramarathon;14.05.2026;Freudenstadt-Grüntal;Germany;Freudenstadt-Grüntal, Germany;48.4796222;8.4683264;50 km;Official local running event in Freudenstadt-Grüntal. Distances: 50 km. Discovered via Kilometerliebe and linked to the official event website.;https://neckarlauf.com/gr%C3%BCntalultra.html;Kilometerliebe Discovery;
Gütersloh läuft;Running;08.07.2026;Gütersloh;Germany;Gütersloh, Germany;51.9063997;8.3782078;10 km;Official local running event in Gütersloh. Distances: 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://guetersloh-laeuft.de/;Kilometerliebe Discovery;
Gutenberg Halbmarathon Mainz;Running;10.05.2026;Mainz;Germany;Mainz, Germany;49.9995205;8.2736253;10 km, Half Marathon;Official local running event in Mainz. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.halbmarathon-mainz.de;Kilometerliebe Discovery;
GutsMuths-Rennsteiglauf Marathon;Running;09.05.2026;Schmiedefeld;Germany;Schmiedefeld, Germany;50.5333;11.2167;10 km, Half Marathon, Marathon;Official local running event in Schmiedefeld. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.rennsteiglauf.de;Kilometerliebe Discovery;
Hachenburg Löwen Marathon;Running;17.10.2026;Hachenburg;Germany;Hachenburg, Germany;50.6627538;7.8253173;10 km, Half Marathon;Official local running event in Hachenburg. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.loewenlauf-hachenburg.de;Kilometerliebe Discovery;
Hagener Volkslauf;Running;14.05.2026;Hagen;Germany;Hagen, Germany;51.3582945;7.473296;10 km, Half Marathon;Official local running event in Hagen. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.concordia-hagen.de;Kilometerliebe Discovery;
Halbmarathon Altötting;Running;20.09.2026;Altötting;Germany;Altötting, Germany;48.2268085;12.6757914;10 km, Half Marathon;Official local running event in Altötting. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.halbmarathon.de;Kilometerliebe Discovery;
Halbmarathon Heidelberg;Running;26.04.2026;Heidelberg;Germany;Heidelberg, Germany;49.4093582;8.694724;Half Marathon;Official local running event in Heidelberg. Distances: Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://atoshalbmarathon.tsg78-hd.de;Kilometerliebe Discovery;
Halbmarathon Ingolstadt;Running;09.05.2026;Ingolstadt;Germany;Ingolstadt, Germany;48.7630165;11.4250395;5 km, 10 km, Half Marathon;Official local running event in Ingolstadt. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.halbmarathon-ingolstadt.net;Kilometerliebe Discovery;
Halbmarathon München;Running;11.04.2026;München;Germany;München, Germany;48.1371079;11.5753822;Half Marathon;Official local running event in München. Distances: Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://halbmarathon-muenchen.de/;Kilometerliebe Discovery;
Hamburger Halbmarathon durch das Alte Land;Running;29.03.2026;Hamburg;Germany;Hamburg, Germany;53.5501721;10.0013165;10 km, Half Marathon;Official local running event in Hamburg. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.hntonline.de/hamburger-halbmarathon/;Kilometerliebe Discovery;
ADAC Marathon Hannover;Running;11.04.2027;Hannover;Germany;Hannover, Germany;52.3744779;9.7385532;19h Ultramarathon;Official local running event in Hannover. Distances: 19h Ultramarathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.marathon-hannover.de;Kilometerliebe Discovery;
Haspa Halbmarathon Hamburg;Running;25.04.2027;Hamburg;Germany;Hamburg, Germany;53.5501721;10.0013165;Half Marathon;Official local running event in Hamburg. Distances: Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://haspa-marathon-hamburg.de/halbmarathon/;Kilometerliebe Discovery;
Haspa Marathon Hamburg;Running;26.04.2026;Hamburg;Germany;Hamburg, Germany;53.5501721;10.0013165;Half Marathon, Marathon;Official local running event in Hamburg. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://haspa-marathon-hamburg.de/;Kilometerliebe Discovery;
Haspa Marathon Hamburg;Running;25.04.2027;Hamburg;Germany;Hamburg, Germany;53.5501721;10.0013165;3h Ultramarathon;Official local running event in Hamburg. Distances: 3h Ultramarathon. Discovered via Kilometerliebe and linked to the official event website.;https://haspa-marathon-hamburg.de;Kilometerliebe Discovery;
Haster Volkslauf Osnabrück;Running;07.06.2026;Osnabrück;Germany;Osnabrück, Germany;52.2719595;8.047635;5 km, 10 km;Official local running event in Osnabrück. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://tushaste01.de/haster-volkslauf-copy/;Kilometerliebe Discovery;
Heidenheimer Sparkassen-Stadtlauf;Running;14.06.2026;Heidenheim;Germany;Heidenheim, Germany;49.0177528;10.7421856;5 km, 10 km, Half Marathon;Official local running event in Heidenheim. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://heidenheimer-stadtlauf.de;Kilometerliebe Discovery;
Heilbronner Trollinger Marathon;Running;10.05.2026;Heilbronn;Germany;Heilbronn, Germany;49.142291;9.218655;10 km, Half Marathon, Marathon;Official local running event in Heilbronn. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.trollinger-marathon.de;Kilometerliebe Discovery;
Heizomat Altmühlseelauf;Running;18.07.2026;Gunzenhausen;Germany;Gunzenhausen, Germany;49.1147095;10.7545933;10 km, Half Marathon;Official local running event in Gunzenhausen. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.altmuehlseelauf.de;Kilometerliebe Discovery;
hella hamburg halbmarathon;Running;28.06.2026;Hamburg;Germany;Hamburg, Germany;53.5501721;10.0013165;Half Marathon;Official local running event in Hamburg. Distances: Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.hamburg-halbmarathon.de/;Kilometerliebe Discovery;
hella Marathon Rostock;Running;01.08.2026;Rostock;Germany;Rostock, Germany;54.0886707;12.1400211;10 km, Half Marathon, Marathon;Official local running event in Rostock. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.rostocker-marathon-nacht.com;Kilometerliebe Discovery;
Hennefer Europalauf;Running;20.06.2026;Hennef;Germany;Hennef, Germany;50.7754417;7.2847945;5 km, 10 km, Half Marathon;Official local running event in Hennef. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://europalauf.eu;Kilometerliebe Discovery;
Herzogstadtlauf Straubing;Running;10.05.2026;Straubing;Germany;Straubing, Germany;48.8819801;12.569716;5 km, 10 km, Half Marathon, Marathon;Official local running event in Straubing. Distances: 5 km, 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.herzogstadtlauf.de;Kilometerliebe Discovery;
Heumadener Volkslauf;Running;19.07.2026;Stuttgart;Germany;Stuttgart, Germany;48.7784485;9.1800132;10 km, Half Marathon;Official local running event in Stuttgart. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.tsv-heumaden.de/veranstaltungen/heumadener-volkslauf;Kilometerliebe Discovery;
Hexenstieg Ultramarathon;Ultramarathon;17.04.2026;Osterode;Germany;Osterode, Germany;51.5652379;10.8170527;160.9 km;Official local running event in Osterode. Distances: 160.9 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.hexenstieg-ultra.de;Kilometerliebe Discovery;
Hexenstieg-Ultramarathon;Ultramarathon;16.04.2027;Osterode;Germany;Osterode, Germany;51.5652379;10.8170527;160.9 km;Official local running event in Osterode. Distances: 160.9 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.hexenstieg-ultra.de;Kilometerliebe Discovery;
Hiltruper Halbmarathon;Running;23.08.2026;Münster;Germany;Münster, Germany;51.9625101;7.6251879;Half Marathon;Official local running event in Münster. Distances: Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.tus-hiltrup.de;Kilometerliebe Discovery;
Himmelgeister Brückenlauf;Running;13.06.2026;Düsseldorf;Germany;Düsseldorf, Germany;51.2254018;6.7763137;Half Marathon;Official local running event in Düsseldorf. Distances: Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://himmelgeister-brueckenlauf.de;Kilometerliebe Discovery;
HimmelswegeLauf Marathon;Running;13.06.2026;Nebra;Germany;Nebra, Germany;51.2873083;11.5787877;10 km, Half Marathon, Marathon;Official local running event in Nebra. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.himmelswegelauf.de;Kilometerliebe Discovery;
Hörnlelauf Konstanz;Running;11.10.2026;Konstanz;Germany;Konstanz, Germany;47.659216;9.1750718;5 km, 10 km;Official local running event in Konstanz. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://konstanzer-laeufe.de/hoernlelauf/;Kilometerliebe Discovery;
Hofmühl-Volksfest Halbmarathon;Running;30.08.2026;Eichstätt;Germany;Eichstätt, Germany;48.8933417;11.1838965;Half Marathon;Official local running event in Eichstätt. Distances: Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.sv-marienstein.de;Kilometerliebe Discovery;
Ingelheimer Halbe;Running;31.05.2026;Ingelheim;Germany;Ingelheim, Germany;49.9752749;8.0547274;5 km, 10 km, Half Marathon;Official local running event in Ingelheim. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.der-ingelheimer-halbe.de;Kilometerliebe Discovery;
Internationaler Schwarzwald-Marathon;Running;11.10.2026;Bräunlingen;Germany;Bräunlingen, Germany;47.9300645;8.448329;Half Marathon, Marathon;Official local running event in Bräunlingen. Distances: Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.schwarzwald-marathon.de;Kilometerliebe Discovery;
Internationaler Trierer Stadtlauf;Running;28.06.2026;Trier;Germany;Trier, Germany;49.7596208;6.6441878;10 km, Half Marathon;Official local running event in Trier. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://spoferan.com/en/events/40-int-trierer-stadtlauf-2026/;Kilometerliebe Discovery;
Ipf-Ries Halbmarathon;Running;09.05.2026;Nördlingen;Germany;Nördlingen, Germany;48.8516578;10.4885873;Half Marathon;Official local running event in Nördlingen. Distances: Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://ipf-ries-halbmarathon.de;Kilometerliebe Discovery;
Ith-Hils-Ultratrail;Ultramarathon;25.04.2026;Salzhemmendorf;Germany;Salzhemmendorf, Germany;52.0669535;9.585096;81 km;Official local running event in Salzhemmendorf. Distances: 81 km. Discovered via Kilometerliebe and linked to the official event website.;https://running-paule.de/;Kilometerliebe Discovery;
Itzerhoer Störlauf;Running;09.05.2026;Itzehoe;Germany;Itzehoe, Germany;53.919448;9.5172441;5 km, 10 km, Half Marathon;Official local running event in Itzehoe. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.stoerlauf.de;Kilometerliebe Discovery;
Jenaer Firmenlauf;Running;19.05.2026;Jena;Germany;Jena, Germany;50.9281717;11.5879359;5 km;Official local running event in Jena. Distances: 5 km. Discovered via Kilometerliebe and linked to the official event website.;https://www.jenaerfirmenlauf.de/;Kilometerliebe Discovery;
Kap-Arkona-Lauf;Running;03.10.2026;Putgarten;Germany;Putgarten, Germany;54.6728579;13.4159183;10 km, Half Marathon;Official local running event in Putgarten. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://kap-arkona-lauf.de;Kilometerliebe Discovery;
Kapellenlauf Vorra;Running;02.08.2026;Frensdorf;Germany;Frensdorf, Germany;49.8171708;10.8642356;10 km, Half Marathon;Official local running event in Frensdorf. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.laufclub-vorra.de;Kilometerliebe Discovery;
Karneval Marathon Köln;Running;11.11.2026;Köln;Germany;Köln, Germany;50.938361;6.959974;Marathon;Official local running event in Köln. Distances: Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.karneval-marathon.de;Kilometerliebe Discovery;
Karneval Marathon Köln;Running;06.11.2027;Köln;Germany;Köln, Germany;50.938361;6.959974;10 km, Half Marathon, Marathon;Official local running event in Köln. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://karneval-marathon.de;Kilometerliebe Discovery;
Kassel Marathon;Running;20.09.2026;Kassel;Germany;Kassel, Germany;51.3157833;9.4978479;10 km, Half Marathon, Marathon;Official local running event in Kassel. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;http://www.kassel-marathon.de;Kilometerliebe Discovery;
Kiel Lauf;Running;13.09.2026;Kiel;Germany;Kiel, Germany;54.3227085;10.135555;5 km, 10 km, Half Marathon;Official local running event in Kiel. Distances: 5 km, 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.kiellauf.de;Kilometerliebe Discovery;
Kieler Förde Marathon;Running;20.09.2026;Kiel;Germany;Kiel, Germany;54.3227085;10.135555;Marathon;Official local running event in Kiel. Distances: Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.ltvkiel-ost.de/kieler-förde-marathon;Kilometerliebe Discovery;
Kieler Förde Marathon;Running;19.09.2027;Kiel;Germany;Kiel, Germany;54.3227085;10.135555;10 km, Half Marathon, Marathon;Official local running event in Kiel. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.kieler-foerde-marathon.de;Kilometerliebe Discovery;
Koberstädter Waldmarathon;Running;30.08.2026;Egelsbach;Germany;Egelsbach, Germany;49.9668352;8.6659289;10 km, Half Marathon;Official local running event in Egelsbach. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.koberstaedter-marathon.de;Kilometerliebe Discovery;
Kölner Frühlingslauf;Running;22.03.2026;Köln;Germany;Köln, Germany;50.938361;6.959974;5 km, 10 km;Official local running event in Köln. Distances: 5 km, 10 km. Discovered via Kilometerliebe and linked to the official event website.;https://koelner-fruehlingslauf.de/;Kilometerliebe Discovery;
Kölner Halbmarathon;Running;30.08.2026;Köln;Germany;Köln, Germany;50.938361;6.959974;Half Marathon;Official local running event in Köln. Distances: Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://koelner-halbmarathon.de/;Kilometerliebe Discovery;
König Ludwig Lauf Sommer;Running;26.09.2026;Oberammergau;Germany;Oberammergau, Germany;47.597344;11.0640664;10 km, Half Marathon;Official local running event in Oberammergau. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.koenig-ludwig-lauf.com;Kilometerliebe Discovery;
Königsforst Marathon Bergisch Gladbach;Ultramarathon;15.03.2026;Bergisch Gladbach;Germany;Bergisch Gladbach, Germany;50.9929303;7.1277379;Half Marathon, Marathon, 63.3 km;Official local running event in Bergisch Gladbach. Distances: Half Marathon, Marathon, 63.3 km. Discovered via Kilometerliebe and linked to the official event website.;https://koenigsforst-marathon.de/;Kilometerliebe Discovery;
Königsschlösser Marathon;Running;25.07.2026;Füssen;Germany;Füssen, Germany;47.5675998;10.6993217;10 km, Half Marathon, Marathon;Official local running event in Füssen. Distances: 10 km, Half Marathon, Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.laufwochenende-fuessen.de;Kilometerliebe Discovery;
Küstenkanallauf;Running;04.07.2026;Friesoythe/Kampe;Germany;Friesoythe/Kampe, Germany;53.0820556;7.8356653;10 km, Half Marathon;Official local running event in Friesoythe/Kampe. Distances: 10 km, Half Marathon. Discovered via Kilometerliebe and linked to the official event website.;https://www.kc-ikenbruegge.de;Kilometerliebe Discovery;
Kulkiathlon;Ultramarathon;07.06.2026;Markranstädt;Germany;Markranstädt, Germany;51.3026177;12.2204644;72 km;Official local running event in Markranstädt. Distances: 72 km. Discovered via Kilometerliebe and linked to the official event website.;https://kulkiathlon.com/;Kilometerliebe Discovery;
