severity;event_name;event_id;city;country;current_date;issues;reason;recommended_action
info;30. Lauf um den Arendsee;30-lauf-um-den-arendsee-saxony-anhalt-30-08-2026;Saxony-Anhalt;Germany;30.08.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;23. Sudenburg-Lauf - Der Lauf mit dem Lächeln;23-sudenburg-lauf-der-lauf-mit-dem-lacheln-saxony-anhalt-13-06-2026;Saxony-Anhalt;Germany;13.06.2026;;;No date action required.
info;28. Hiddestorfer Rübenlauf;28-hiddestorfer-rubenlauf-hiddestorf-20-09-2026;Hiddestorf;Germany;20.09.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;38. Volkslauf des TSV Breuna;38-volkslauf-des-tsv-breuna-hesse-06-09-2026;Hesse;Germany;06.09.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;35. Speller Sparkassen-Sommernachtslauf;35-speller-sparkassen-sommernachtslauf-spelle-14-08-2026;Spelle;Germany;14.08.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;38. Heiligenhafen Mitternachtslauf;38-heiligenhafen-mitternachtslauf-ostholstein-24-07-2026;Ostholstein;Germany;24.07.2026;;;No date action required.
info;43. Flora-Westfalica Marathon;43-flora-westfalica-marathon-rheda-wiedenbruck-30-07-2026;Rheda-Wiedenbrück;Germany;30.07.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;36. Göttinger Altstadtlauf;36-gottinger-altstadtlauf-gottingen-01-07-2026;Göttingen;Germany;01.07.2026;;;No date action required.
clean;40. Braunschweiger Nachtlauf;40-braunschweiger-nachtlauf-braunschweig-18-06-2027;Braunschweig;Germany;18.06.2027;;;No date action required.
clean;37. Heideblütenlauf;37-heideblutenlauf-schneverdingen-29-08-2026;Schneverdingen;Germany;29.08.2026;;;No date action required.
clean;49. Warburger Oktoberwochen Volkslauf;49-warburger-oktoberwochen-volkslauf-warburg-03-10-2026;Warburg;Germany;03.10.2026;;;No date action required.
info;Abendlauf TSV Blau-Weiß Ippinghausen;abendlauf-tsv-blau-wei-ippinghausen-hesse-20-06-2026;Hesse;Germany;20.06.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;43. Internationalen Airport Race;43-internationalen-airport-race-hamburg-airport-13-09-2026;Hamburg Airport;Germany;13.09.2026;;;No date action required.
info;6. Hofer Backyard Ultra;6-hofer-backyard-ultra-upper-franconia-27-06-2026;Upper Franconia;Germany;27.06.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;6. Tuchmacher Stadtlauf;6-tuchmacher-stadtlauf-bramsche-06-09-2026;Bramsche;Germany;06.09.2026;;;No date action required.
clean;Abt-Degen-Lauf;abt-degen-lauf-zeil-am-main-10-10-2026;Zeil am Main;Germany;10.10.2026;;;No date action required.
info;Aalener Stadtlauf;aalener-stadtlauf-aalen-19-07-2026;Aalen;Germany;19.07.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;ADAC-Tine-Flugplatzlauf;adac-tine-flugplatzlauf-husum-07-06-2026;Husum;Germany;07.06.2026;;;No date action required.
clean;32. Zeitzer Stadtlauf;32-zeitzer-stadtlauf-saxony-anhalt-29-08-2026;Saxony-Anhalt;Germany;29.08.2026;;;No date action required.
clean;Aerzener twinfit-Volkslauf;aerzener-twinfit-volkslauf-aerzen-20-09-2026;Aerzen;Germany;20.09.2026;;;No date action required.
info;Almetal-Marathon;almetal-marathon-paderborn-18-10-2026;Paderborn;Germany;18.10.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;After Work Run Bad Homburg;after-work-run-bad-homburg-hesse-02-09-2026;Hesse;Germany;02.09.2026;;;No date action required.
info;Altra Sunset Wattenmeer;altra-sunset-wattenmeer-hamburg-30-08-2026;Hamburg;Germany;30.08.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;AOK Firmenlauf Balingen;aok-firmenlauf-balingen-balingen-24-09-2026;Balingen;Germany;24.09.2026;;;No date action required.
clean;Allersberger Kirchweihlauf;allersberger-kirchweihlauf-mittelfranken-25-07-2026;Mittelfranken;Germany;25.07.2026;;;No date action required.
clean;Alb-Run Heroldstatt;alb-run-heroldstatt-heroldstatt-11-07-2026;Heroldstatt;Germany;11.07.2026;;;No date action required.
clean;AOK Firmenlauf Feuerbach;aok-firmenlauf-feuerbach-stuttgart-17-09-2026;Stuttgart;Germany;17.09.2026;;;No date action required.
clean;Alpener Stadtlauf;alpener-stadtlauf-alpen-03-06-2026;Alpen;Germany;03.06.2026;;;No date action required.
info;4. Rammelsberger Steigerlauf;4-rammelsberger-steigerlauf-goslar-22-08-2026;Goslar;Germany;22.08.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;AOK Firmenlauf Göppingen;aok-firmenlauf-goppingen-goppingen-08-07-2026;Göppingen;Germany;08.07.2026;;;No date action required.
clean;AOK Firmenlauf Sulz am Neckar;aok-firmenlauf-sulz-am-neckar-sulz-am-neckar-29-07-2026;Sulz am Neckar;Germany;29.07.2026;;;No date action required.
clean;AOK Firmenlauf Ludwigsburg;aok-firmenlauf-ludwigsburg-ludwigsburg-30-09-2026;Ludwigsburg;Germany;30.09.2026;;;No date action required.
clean;Ansmann Cup 2026;ansmann-cup-2026-assamstadt-27-06-2026;Assamstadt;Germany;27.06.2026;;;No date action required.
clean;AOK Firmenlauf Mosbach;aok-firmenlauf-mosbach-mosbach-15-09-2026;Mosbach;Germany;15.09.2026;;;No date action required.
clean;Alzauenlauf TSV Trostberg;alzauenlauf-tsv-trostberg-trostberg-14-11-2026;Trostberg;Germany;14.11.2026;;;No date action required.
clean;AOK Firmenlauf Schwäbisch Hall;aok-firmenlauf-schwabisch-hall-schwabisch-hall-22-07-2026;Schwäbisch Hall;Germany;22.07.2026;;;No date action required.
clean;AOK Firmenlauf Stuttgart;aok-firmenlauf-stuttgart-stuttgart-01-07-2026;Stuttgart;Germany;01.07.2026;;;No date action required.
clean;AOK Firmenlauf Waiblingen;aok-firmenlauf-waiblingen-waiblingen-16-09-2026;Waiblingen;Germany;16.09.2026;;;No date action required.
clean;Aschauer Vorsilvesterlauf;aschauer-vorsilvesterlauf-aschau-im-chiemgau-28-12-2026;Aschau im Chiemgau;Germany;28.12.2026;;;No date action required.
clean;B2Run Hamburg;b2run-hamburg-volksparkstadion-25-08-2026;Volksparkstadion;Germany;25.08.2026;;;No date action required.
clean;Auenwaldlauf;auenwaldlauf-auenwald-04-07-2026;Auenwald;Germany;04.07.2026;;;No date action required.
clean;Aspacher Volkslauf;aspacher-volkslauf-gro-aspach-19-09-2026;Großaspach;Germany;19.09.2026;;;No date action required.
clean;AOK Firmenlauf in Haslach im Kinzigtal;aok-firmenlauf-in-haslach-im-kinzigtal-ortenaukreis-22-09-2026;Ortenaukreis;Germany;22.09.2026;;;No date action required.
info;Bad Buchauer Stadtlauf mit Federseehalbmarathon;bad-buchauer-stadtlauf-mit-federseehalbmarathon-biberach-11-07-2026;Biberach;Germany;11.07.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;Bad Essener Abendlauf;bad-essener-abendlauf-bad-essen-03-07-2026;Bad Essen;Germany;03.07.2026;;;No date action required.
clean;B2Run Berlin;b2run-berlin-olympiastadion-berlin-16-09-2026;Olympiastadion Berlin;Germany;16.09.2026;;;No date action required.
clean;Babenberger Volkslauf;babenberger-volkslauf-bamberg-20-06-2026;Bamberg;Germany;20.06.2026;;;No date action required.
clean;Bahnstadtlauf 2026;bahnstadtlauf-2026-heidelberg-11-07-2026;Heidelberg;Germany;11.07.2026;;;No date action required.
clean;Bausch+Ströbel Stadtlauf Ilshofen;bausch-strobel-stadtlauf-ilshofen-ilshofen-26-09-2026;Ilshofen;Germany;26.09.2026;;;No date action required.
clean;BarockLauf Ludwigsburg;barocklauf-ludwigsburg-ludwigsburg-10-07-2026;Ludwigsburg;Germany;10.07.2026;;;No date action required.
info;BÄRENFELS SOMMERTRAIL 63-KM mit MARATHON, HALBMARATHON und 11-KM;barenfels-sommertrail-63-km-mit-marathon-halbmarathon-und-11-km-neubrucke-12-07-;Neubrücke;Germany;12.07.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;Bahndammlauf;bahndammlauf-53567-buchholz-06-09-2026;53567 Buchholz;Germany;06.09.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;Benin Benefiz-Lauf;benin-benefiz-lauf-hirzweiler-26-09-2026;Hirzweiler;Germany;26.09.2026;;;No date action required.
info;Benefizlauf - Laufend Gutes tun;benefizlauf-laufend-gutes-tun-wangen-im-allgau-19-06-2026;Wangen im Allgäu;Germany;19.06.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;Besenbinder Lauf - Rund um Hainrode;besenbinder-lauf-rund-um-hainrode-saxony-anhalt-27-06-2026;Saxony-Anhalt;Germany;27.06.2026;;;No date action required.
clean;Bergisch Gladbacher Stadtlauf;bergisch-gladbacher-stadtlauf-bergisch-gladbach-11-09-2026;Bergisch Gladbach;Germany;11.09.2026;;;No date action required.
clean;Bergdorfmeile;bergdorfmeile-karlsruhe-26-06-2026;Karlsruhe;Germany;26.06.2026;;;No date action required.
clean;Bessunger Merck-Lauf;bessunger-merck-lauf-darmstadt-19-09-2026;Darmstadt;Germany;19.09.2026;;;No date action required.
clean;Berliner Wasserbetriebe 5x5 km TEAM-Staffel;berliner-wasserbetriebe-5x5-km-team-staffel-tiergarten-04-06-2026;Tiergarten;Germany;04.06.2026;;;No date action required.
info;Bergkloster-Lauf;bergkloster-lauf-hochsauerlandkreis-27-09-2026;Hochsauerlandkreis;Germany;27.09.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;Bedburger Citylauf 2026;bedburger-citylauf-2026-bedburg-13-09-2026;Bedburg;Germany;13.09.2026;;;No date action required.
info;Black Forest ULTRA Trail Run;black-forest-ultra-trail-run-kirchzarten-19-09-2026;Kirchzarten;Germany;19.09.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;Bielebohlauf;bielebohlauf-oppach-23-08-2026;Oppach;Germany;23.08.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;Birkhahnlauf;birkhahnlauf-neustadt-am-rubenberge-25-10-2026;Neustadt am Rübenberge;Germany;25.10.2026;;;No date action required.
clean;Böckstiegellauf;bockstiegellauf-bielefeld-26-09-2026;Bielefeld;Germany;26.09.2026;;;No date action required.
info;Birklauf;birklauf-gelting-29-08-2026;Gelting;Germany;29.08.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;Blankeneser Heldenlauf;blankeneser-heldenlauf-blankeneser-treppenviertel-30-08-2026;Blankeneser Treppenviertel;Germany;30.08.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;Bredstedt-Cross;bredstedt-cross-bredstedt-31-10-2026;Bredstedt;Germany;31.10.2026;;;No date action required.
info;Buchholzer Stadtlauf;buchholzer-stadtlauf-buchholz-in-der-nordheide-21-06-2026;Buchholz in der Nordheide;Germany;21.06.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;Brauerschwender Basaltlauf;brauerschwender-basaltlauf-hesse-27-06-2026;Hesse;Germany;27.06.2026;;;No date action required.
clean;Braunschweiger Speed5;braunschweiger-speed5-braunschweig-08-11-2026;Braunschweig;Germany;08.11.2026;;;No date action required.
clean;Blutenburglauf;blutenburglauf-munchen-26-07-2026;München;Germany;26.07.2026;;;No date action required.
clean;BWM Sommerlochlauf;bwm-sommerlochlauf-steinheim-an-der-murr-04-08-2026;Steinheim an der Murr;Germany;04.08.2026;;;No date action required.
info;Canyon Run Mühlheim;canyon-run-muhlheim-hesse-06-09-2026;Hesse;Germany;06.09.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;Burg-Lauf Eppstein;burg-lauf-eppstein-hesse-26-06-2026;Hesse;Germany;26.06.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;Charity Mega Run;charity-mega-run-bingen-am-rhein-15-08-2026;Bingen am Rhein;Germany;15.08.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;Burscheider Stadtlauf;burscheider-stadtlauf-rheinisch-bergischer-kreis-11-10-2026;Rheinisch-Bergischer Kreis;Germany;11.10.2026;;;No date action required.
info;Darmstädter Stadtlauf;darmstadter-stadtlauf-darmstadt-24-06-2026;Darmstadt;Germany;24.06.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;Citylauf Grevenbroich;citylauf-grevenbroich-grevenbroich-12-06-2026;Grevenbroich;Germany;12.06.2026;;;No date action required.
clean;Crosslauf Fichtenau;crosslauf-fichtenau-fichtenau-11-07-2026;Fichtenau;Germany;11.07.2026;;;No date action required.
clean;Bremer Firmenlauf zur Spätschicht;bremer-firmenlauf-zur-spatschicht-weserwehr-25-06-2026;Weserwehr;Germany;25.06.2026;;;No date action required.
clean;Die 10 Kilometer von Dürwiß;die-10-kilometer-von-durwi-eschweiler-01-08-2026;Eschweiler;Germany;01.08.2026;;;No date action required.
info;Burgentrail Unterfränkische Traillaufmeisterschaften;burgentrail-unterfrankische-traillaufmeisterschaften-lower-franconia-03-10-2026;Lower Franconia;Germany;03.10.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;Christmas Run To Tree;christmas-run-to-tree-forst-klovensteen-29-11-2026;Forst Klövensteen;Germany;29.11.2026;;;No date action required.
info;Der Alstertallauf;der-alstertallauf-alsterwanderweg-23-08-2026;Alsterwanderweg;Germany;23.08.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;Ditzinger Keltenlauf;ditzinger-keltenlauf-ditzingen-18-10-2026;Ditzingen;Germany;18.10.2026;;;No date action required.
clean;Die 49. Nacht von Borgholzhausen;die-49-nacht-von-borgholzhausen-borgholzhausen-20-06-2026;Borgholzhausen;Germany;20.06.2026;;;No date action required.
clean;dm Firmenlauf Saarbrücken;dm-firmenlauf-saarbrucken-saarbrucken-02-06-2026;Saarbrücken;Germany;02.06.2026;;;No date action required.
info;DeisterCrossing Springe;deistercrossing-springe-hesse-13-09-2026;Hesse;Germany;13.09.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;DresdenHALF;dresdenhalf-dresden-06-09-2026;Dresden;Germany;06.09.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;Dieburger Stadtlauf;dieburger-stadtlauf-hesse-20-06-2026;Hesse;Germany;20.06.2026;;;No date action required.
clean;Ehriker Stadtmauerlauf mit 2. Ehriker Burg Ramstein Lauf;ehriker-stadtmauerlauf-mit-2-ehriker-burg-ramstein-lauf-rhineland-palatinate-30-;Rhineland-Palatinate;Germany;30.08.2026;;;No date action required.
clean;edge beyond x Duracher Lauf;edge-beyond-x-duracher-lauf-oberallgau-21-06-2026;Oberallgäu;Germany;21.06.2026;;;No date action required.
clean;Durlacher Turmberglauf;durlacher-turmberglauf-karlsruhe-26-09-2026;Karlsruhe;Germany;26.09.2026;;;No date action required.
clean;Dünenlauf;dunenlauf-sandhausen-13-06-2026;Sandhausen;Germany;13.06.2026;;;No date action required.
clean;Bönnigheimer Stromberglauf;bonnigheimer-stromberglauf-bonnigheim-21-11-2026;Bönnigheim;Germany;21.11.2026;;;No date action required.
clean;EDITH LÜCKE-Frauenlauf TRIER;edith-lucke-frauenlauf-trier-rhineland-palatinate-20-09-2026;Rhineland-Palatinate;Germany;20.09.2026;;;No date action required.
info;Edersee-Lauf;edersee-lauf-hesse-29-08-2026;Hesse;Germany;29.08.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;Drachenlauf;drachenlauf-konigswinter-25-10-2026;Königswinter;Germany;25.10.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;ENSINGER Laufcup;ensinger-laufcup-vaihingen-an-der-enz-17-10-2026;Vaihingen an der Enz;Germany;17.10.2026;;;No date action required.
clean;Eschweiler Citylauf 2026;eschweiler-citylauf-2026-eschweiler-23-08-2026;Eschweiler;Germany;23.08.2026;;;No date action required.
clean;Eltviller Familienlauf 2026;eltviller-familienlauf-2026-hesse-20-09-2026;Hesse;Germany;20.09.2026;;;No date action required.
clean;Esenser Volksbanklauf - 31. Stadtlauf;esenser-volksbanklauf-31-stadtlauf-friesland-31-07-2026;Friesland;Germany;31.07.2026;;;No date action required.
clean;Flörsheimer Lebenslauf;florsheimer-lebenslauf-hochtaunuskreis-29-08-2026;Hochtaunuskreis;Germany;29.08.2026;;;No date action required.
clean;Firmenlauf Renningen;firmenlauf-renningen-renningen-24-06-2026;Renningen;Germany;24.06.2026;;;No date action required.
clean;BraunenBerg-Lauf;braunenberg-lauf-ostalbkreis-19-09-2026;Ostalbkreis;Germany;19.09.2026;;;No date action required.
clean;Freisinger Sparkassenlauf;freisinger-sparkassenlauf-freising-08-07-2026;Freising;Germany;08.07.2026;;;No date action required.
clean;Friedrichshaller Runde;friedrichshaller-runde-bad-friedrichshall-26-09-2026;Bad Friedrichshall;Germany;26.09.2026;;;No date action required.
clean;Freiberger Bürgerfestlauf;freiberger-burgerfestlauf-freiberg-17-07-2026;Freiberg;Germany;17.07.2026;;;No date action required.
clean;Friedrichstaler Waldlauf;friedrichstaler-waldlauf-stutensee-25-10-2026;Stutensee;Germany;25.10.2026;;;No date action required.
clean;FriesenCross;friesencross-friesland-25-07-2026;Friesland;Germany;25.07.2026;;;No date action required.
clean;FSV-Lauf;fsv-lauf-erlangen-25-10-2026;Erlangen;Germany;25.10.2026;;;No date action required.
clean;Gänseliesellauf;ganseliesellauf-monheim-am-rhein-12-06-2026;Monheim am Rhein;Germany;12.06.2026;;;No date action required.
clean;Future Run - Ausbildung in Bewegung;future-run-ausbildung-in-bewegung-buxtehude-hedendorf-18-09-2026;Buxtehude-Hedendorf;Germany;18.09.2026;;;No date action required.
clean;Fuchsburg Lauf;fuchsburg-lauf-landkreis-pfaffenhofen-an-der-ilm-27-06-2026;Landkreis Pfaffenhofen an der Ilm;Germany;27.06.2026;;;No date action required.
clean;Gäulauf;gaulauf-rhineland-palatinate-03-06-2026;Rhineland-Palatinate;Germany;03.06.2026;;;No date action required.
clean;Gosheimer Lemberglauf;gosheimer-lemberglauf-gosheim-18-10-2026;Gosheim;Germany;18.10.2026;;;No date action required.
clean;Fürstenwaldlauf;furstenwaldlauf-ochsenhausen-19-06-2026;Ochsenhausen;Germany;19.06.2026;;;No date action required.
clean;Freystädter Volksfestlauf;freystadter-volksfestlauf-freystadt-07-06-2026;Freystadt;Germany;07.06.2026;;;No date action required.
info;Gettorfer Staffelmarathon;gettorfer-staffelmarathon-gettorf-23-08-2026;Gettorf;Germany;23.08.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;Gerolsteiner Stadtlauf;gerolsteiner-stadtlauf-rhineland-palatinate-20-06-2026;Rhineland-Palatinate;Germany;20.06.2026;;;No date action required.
info;Gocher Steintorlauf;gocher-steintorlauf-kleve-04-07-2026;Kleve;Germany;04.07.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;Fischerhuder Sommerlauf;fischerhuder-sommerlauf-osterholz-scharmbeck-27-06-2026;Osterholz-Scharmbeck;Germany;27.06.2026;;;No date action required.
clean;Grafschaftslauf;grafschaftslauf-rietberg-30-08-2026;Rietberg;Germany;30.08.2026;;;No date action required.
clean;Erftflitzer Lauf;erftflitzer-lauf-neuss-19-06-2026;Neuss;Germany;19.06.2026;;;No date action required.
clean;Gölitztallauf;golitztallauf-landkreis-zwickau-06-09-2026;Landkreis Zwickau;Germany;06.09.2026;;;No date action required.
clean;Hahnenkammlauf;hahnenkammlauf-edelsfeld-06-06-2026;Edelsfeld;Germany;06.06.2026;;;No date action required.
info;Halderner Volkslauf;halderner-volkslauf-rees-28-06-2026;Rees;Germany;28.06.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;Gladbecker Sparkassenlauf;gladbecker-sparkassenlauf-gladbeck-23-08-2026;Gladbeck;Germany;23.08.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;H/21 Halbmarathon;h-21-halbmarathon-hannover-11-10-2026;Hannover;Germany;11.10.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;Hardtwaldlauf 2026;hardtwaldlauf-2026-karlsruhe-28-06-2026;Karlsruhe;Germany;28.06.2026;;;No date action required.
clean;Harzgeröder Klippenlauf;harzgeroder-klippenlauf-saxony-anhalt-06-06-2027;Saxony-Anhalt;Germany;06.06.2027;;;No date action required.
clean;Harsefelder Lauf- und Musikfestival;harsefelder-lauf-und-musikfestival-stade-13-06-2026;Stade;Germany;13.06.2026;;;No date action required.
clean;Heideköniginnenpokal;heidekoniginnenpokal-amelinghausen-22-08-2026;Amelinghausen;Germany;22.08.2026;;;No date action required.
clean;Hahner Kitzenhauslauf;hahner-kitzenhauslauf-aachen-13-06-2027;Aachen;Germany;13.06.2027;;;No date action required.
clean;Heider Abend-Stadtlauf;heider-abend-stadtlauf-dithmarschen-05-06-2026;Dithmarschen;Germany;05.06.2026;;;No date action required.
info;Herner St. Martini City-Lauf;herner-st-martini-city-lauf-herne-27-09-2026;Herne;Germany;27.09.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;Herbstlauf Ready4Run Niederwangen;herbstlauf-ready4run-niederwangen-wangen-im-allgau-04-10-2026;Wangen im Allgäu;Germany;04.10.2026;;;No date action required.
info;Heumadener Volkslauf 2026;heumadener-volkslauf-2026-stuttgart-heumaden-19-07-2026;Stuttgart-Heumaden;Germany;19.07.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;Hausener Volks-Waldlauf (TGS-Hausen);hausener-volks-waldlauf-tgs-hausen-hesse-26-07-2026;Hesse;Germany;26.07.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;Hockenheimringlauf;hockenheimringlauf-hockenheim-01-11-2026;Hockenheim;Germany;01.11.2026;;;No date action required.
clean;Globus-Theißen-Lauf;globus-thei-en-lauf-thei-en-21-06-2026;Theißen;Germany;21.06.2026;;;No date action required.
info;Herbstlauf der DJK Feudenheim;herbstlauf-der-djk-feudenheim-mannheim-17-10-2026;Mannheim;Germany;17.10.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;Heuchelheimer Mitternachtslauf;heuchelheimer-mitternachtslauf-hesse-20-06-2026;Hesse;Germany;20.06.2026;;;No date action required.
clean;Herbstlauf;herbstlauf-otigheim-26-09-2026;Ötigheim;Germany;26.09.2026;;;No date action required.
clean;Hofheimer Volkslauf;hofheimer-volkslauf-hesse-26-09-2026;Hesse;Germany;26.09.2026;;;No date action required.
clean;Hohenlockstedter Pellkartoffellauf;hohenlockstedter-pellkartoffellauf-hohenlockstedt-26-09-2026;Hohenlockstedt;Germany;26.09.2026;;;No date action required.
info;Hohenneuffen-Berglauf mit BW Trail;hohenneuffen-berglauf-mit-bw-trail-beuren-14-06-2026;Beuren;Germany;14.06.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;Valencia Marathon Trinidad Alfonso Zurich;valencia-marathon-trinidad-alfonso-zurich-valencia-06-12-2026;Valencia;Spain;06.12.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;TCS Amsterdam Marathon;tcs-amsterdam-marathon-amsterdam-18-10-2026;Amsterdam;Netherlands;18.10.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;DNB Oslo Marathon;dnb-oslo-marathon-oslo-12-09-2026;Oslo;Norway;12.09.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;Estra Firenze Marathon;estra-firenze-marathon-florence-29-11-2026;Florence;Italy;29.11.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;Wizz Air Milano Marathon;wizz-air-milano-marathon-milan-04-04-2027;Milan;Italy;04.04.2027;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;adidas Stockholm Marathon;adidas-stockholm-marathon-stockholm-29-05-2027;Stockholm;Sweden;29.05.2027;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;EDP Porto Marathon;edp-porto-marathon-porto-08-11-2026;Porto;Portugal;08.11.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;EDP Lisbon Marathon;edp-lisbon-marathon-lisbon-10-10-2026;Lisbon;Portugal;10.10.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;Valencia Half Marathon Trinidad Alfonso Zurich;valencia-half-marathon-trinidad-alfonso-zurich-valencia-25-10-2026;Valencia;Spain;25.10.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
clean;Generali Berlin Half Marathon;generali-berlin-half-marathon-berlin-04-04-2027;Berlin;Germany;04.04.2027;;;No date action required.
info;HOKA UTMB Mont-Blanc;hoka-utmb-mont-blanc-chamonix-mont-blanc-24-08-2026;Chamonix-Mont-Blanc;France;24.08.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;IRONMAN Copenhagen;ironman-copenhagen-copenhagen-16-08-2026;Copenhagen;Denmark;16.08.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;Challenge Almere-Amsterdam;challenge-almere-amsterdam-almere-12-09-2026;Almere;Netherlands;12.09.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;Challenge Peguera Mallorca;challenge-peguera-mallorca-peguera-17-10-2026;Peguera;Spain;17.10.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;Challenge Kaiserwinkl-Walchsee;challenge-kaiserwinkl-walchsee-walchsee-28-06-2026;Walchsee;Austria;28.06.2026;next_check_overdue;Next check date is already in the past.;Run source verification and move next_check forward.
info;10. SaarschleifenLand-Lauf;10-saarschleifenland-lauf-merzig-06-09-2026;Merzig;Germany;06.09.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;10 Teiche Marathon;10-teiche-marathon-hahnenklee-12-09-2026;Hahnenklee;Germany;12.09.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;12. Cross against Cancer;12-cross-against-cancer-homburg-13-09-2026;Homburg;Germany;13.09.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;21. Wutzseelauf;21-wutzseelauf-lindow-11-10-2026;Lindow;Germany;11.10.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;25. Marner Kohltagelauf;25-marner-kohltagelauf-marne-27-09-2026;Marne;Germany;27.09.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;28. Mühlhäuser Altstadtlauf;28-muhlhauser-altstadtlauf-muhlhausen-29-08-2026;Mühlhausen;Germany;29.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;31. Geiseltalseelauf;31-geiseltalseelauf-braunsbedra-03-10-2026;Braunsbedra;Germany;03.10.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;32. Advent-Lauf Saarbrücken;32-advent-lauf-saarbrucken-saarbrucken-29-11-2026;Saarbrücken;Germany;29.11.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;32. Bismarckturmlauf;32-bismarckturmlauf-neustadt-an-der-orla-03-10-2026;Neustadt an der Orla;Germany;03.10.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
